name,technology type,"image for ui, if any",name for ui,historical year,"max year randomization, plus-minus",difficulty of reseach modifier,effect: please see table TechEffects,,effect to add,effect description,old effect description,,comment
tactics_mines_end,tactics_mines,,$technology_name_tactics_mines_end,1946,,45,"end, mine_dmg(1), minedetect(1), antimine(1), minesweeping(2)",,,$technology_desc_tactics_mines_end,,,
# $techType_name_tactics_asw,tactics_asw,,,,,,,,,,,,
tactics_asw_1,tactics_asw,,$technology_name_tactics_asw_1,1893,,35,sub_defend(2),,submarine_defense(5),$technology_desc_tactics_asw_1,"When a ship is moored or otherwise stationed in the water, there are deployed special nets from all her sides for protection against torpedoes. *Decreases the chance of our ships getting sunk by a surpise attack of torpedo boats, destroyers, submarines -25%*",,
tactics_asw_2,tactics_asw,,$technology_name_tactics_asw_2,1895,,35,sub_defend(2),,submarine_defense(5),$technology_desc_tactics_asw_1,"When a ship is moored or otherwise stationed in the water, there are deployed special nets from all her sides for protection against torpedoes. *Decreases the chance of our ships getting sunk by a surpise attack of torpedo boats, destroyers, submarines -25%*",,
tactics_asw_3,tactics_asw,,$technology_name_tactics_asw_3,1898,,35,sub_defend(2),,submarine_defense(5),$technology_desc_tactics_asw_1,"When a ship is moored or otherwise stationed in the water, there are deployed special nets from all her sides for protection against torpedoes. *Decreases the chance of our ships getting sunk by a surpise attack of torpedo boats, destroyers, submarines -25%*",,
tactics_asw_4,tactics_asw,,$technology_name_tactics_asw_4,1900,,35,sub_defend(2),,submarine_defense(5),$technology_desc_tactics_asw_1,"When a ship is moored or otherwise stationed in the water, there are deployed special nets from all her sides for protection against torpedoes. *Decreases the chance of our ships getting sunk by a surpise attack of torpedo boats, destroyers, submarines -25%*",,
tactics_asw_5,tactics_asw,,$technology_name_tactics_asw_5,1902,,35,sub_defend(2),,submarine_defense(5),$technology_desc_tactics_asw_1,"When a ship is moored or otherwise stationed in the water, there are deployed special nets from all her sides for protection against torpedoes. *Decreases the chance of our ships getting sunk by a surpise attack of torpedo boats, destroyers, submarines -25%*",,
tactics_asw_6,tactics_asw,,$technology_name_tactics_asw_6,1904,,35,sub_defend(10),,submarine_defense(5),$technology_desc_tactics_asw_6,"When a ship is moored or otherwise stationed in the water, there are deployed special nets from all her sides for protection against torpedoes. *Decreases the chance of our ships getting sunk by a surpise attack of torpedo boats, destroyers, submarines -25%*",,
tactics_asw_7,tactics_asw,,$technology_name_tactics_asw_7,1906,,35,sub_defend(20),,submarine_defense(7.5),$technology_desc_tactics_asw_7,"The newest torpedo nets have booms made of steel, replacing the older more vulnerable that were made of wood. *Decreases the chance of our ships getting sunk by a surpise attack of torpedo boats, destroyers, submarines -25%*",,
tactics_asw_8,tactics_asw,,$technology_name_tactics_asw_8,1907,1,35,"asw(10), sub_attack(5)",,,$technology_desc_tactics_asw_8,"When a ship is moored or otherwise stationed in the water, there are deployed special nets from all her sides for protection against torpedoes. *Decreases the chance of our ships getting sunk by a surpise attack of torpedo boats, destroyers, submarines -25%*",,
tactics_asw_9,tactics_asw,,$technology_name_tactics_asw_9,1942,1,10,"depth_charge(20), asw_mod(35), sub_attack(25), detonation(-5)",depth_charge_1,submarine_attack(10),$technology_desc_tactics_asw_9,"The depth charge is a new anti-submarine warfare weapon that can be fitted to Destroyers. It is intended to destroy a submarine by being dropped into the water nearby and detonating, subjecting the target to a powerful and destructive hydraulic shock. *Enables Depth charges Type I on Destroyers*",,
tactics_asw_10,tactics_asw,,$technology_name_tactics_asw_10,1944,1,10,"depth_charge(35), asw_mod(50), sub_attack(35), detonation(-7.5)",depth_charge_2,submarine_attack(20),$technology_desc_tactics_asw_10,"New, more destructive depth charges are available to counter the stronger hull of the latest submarines. *Enables Depth charges Type II on Destroyers*",,
tactics_asw_11,tactics_asw,,$technology_name_tactics_asw_11,1950,1,10,"depth_charge(55), asw_mod(65), sub_attack(45), detonation(-10)",depth_charge_3,submarine_attack(30),$technology_desc_tactics_asw_10,The lethality radius of the new depth charges becomes maximum. *Enables Depth charges Type III on Destroyers*,,
tactics_asw_12,tactics_asw,,$technology_name_tactics_asw_12,1953,1,10,"depth_charge(80), asw_mod(80), sub_attack(55), detonation(-12.5)",depth_charge_4,submarine_attack(30),$technology_desc_tactics_asw_10,The lethality radius of the new depth charges becomes maximum. *Enables Depth charges Type III on Destroyers*,,
tactics_asw_13,tactics_asw,,$technology_name_tactics_asw_13,1960,1,10,"depth_charge(115), asw_mod(100), sub_attack(65), detonation(-15)",depth_charge_5,submarine_attack(30),$technology_desc_tactics_asw_10,The lethality radius of the new depth charges becomes maximum. *Enables Depth charges Type III on Destroyers*,,
tactics_asw_14,tactics_asw,,$technology_name_tactics_asw_14,1964,1,10,"depth_charge(150), asw_mod(120), sub_attack(75), detonation(-17.5)",depth_charge_6,submarine_attack(30),$technology_desc_tactics_asw_10,The lethality radius of the new depth charges becomes maximum. *Enables Depth charges Type III on Destroyers*,,
tactics_asw_15,tactics_asw,,$technology_name_tactics_asw_15,1912,1,60,"torpedo_det(25), weight(tower_main;-4), weight(tower_sec;-4), cost(tower_main;-12.5), cost(tower_sec;-12.5), asw_mod(50), sub_defend(10)",hydro_1,asw(20),$technology_desc_tactics_asw_15,"The hydrophone is a device that is used for recording or listening to underwater sound, in order to detect enemy submarines and torpedoes. When fitted to submarines it is used to trace nearby threats and help the submarine to evade danger. *Enables Hydrophone Type I on surface ships and submarines, Increases enemy submarine/torpedo detection range (No effect on Electrical Powered Submarines/Torpedoes), Enemy submarine stealth -10%, Friendly submarine survivability +5%*","Enables Hydrophone Type I on surface ships and submarines, Increases enemy submarine/torpedo detection range (No effect on Electrical Powered Submarines/Torpedoes)",
tactics_asw_16,tactics_asw,,$technology_name_tactics_asw_16,1921,1,70,"torpedo_det(50), weight(tower_main;-6), weight(tower_sec;-6), cost(tower_main;-25), cost(tower_sec;-25), asw_mod(65), sub_defend(15)",hydro_2,asw(30),$technology_desc_tactics_asw_16,"The new Hydrophone is more sensitive and allows the detection of sea objects at bigger range. *Enables Hydrophone Type II on surface ships and submarines, Increases enemy submarine/torpedo detection range (No effect on Electrical Powered Submarines/Torpedoes), Enemy submarine stealth -20%, Friendly submarine survivability +10%*","Enables Hydrophone Type II on surface ships and submarines, Increases enemy submarine/torpedo detection range (No effect on Electrical Powered Submarines/Torpedoes)",
tactics_asw_17,tactics_asw,,$technology_name_tactics_asw_17,1931,1,80,"torpedo_det(75), weight(tower_main;-8), weight(tower_sec;-8), cost(tower_main;-40), cost(tower_sec;-40), asw_mod(80), sub_defend(20)",hydro_3,asw(40),$technology_desc_tactics_asw_17,"The most advanced Hydrophone can detect sea objects at very big range but is completely useless against electric submarines and torpedoes. *Enables Hydrophone Type III on surface ships and submarines, Increases enemy submarine/torpedo detection range (No effect on Electrical Powered Submarines/Torpedoes), Enemy submarine stealth -30%, Friendly submarine survivability +15%*","Enables Hydrophone Type III on surface ships and submarines, Increases enemy submarine/torpedo detection range (No effect on Electrical Powered Submarines/Torpedoes)",
tactics_asw_18,tactics_asw,,$technology_name_tactics_asw_18,1942,1,90,"torpedo_det(125), weight(tower_main;-10), weight(tower_sec;-10), cost(tower_main;-65), cost(tower_sec;-65), asw_mod(150), sub_defend(30)",sonar_1,asw(60),$technology_desc_tactics_asw_18,"The Sonar is a revolutionary device that emmits underwater sounds and hears their echo, in order to detect enemy sea vessels. It can also work passively as a Hydrophone, only listening underwater sounds. *Replaces Hydrophone and Enables Sonar station I device for destroyers, cruisers, submarines, Allows the continuous detection of enemy submarines / torpedoes within 4 miles, Enemy submarine stealth -40%, Friendly submarine survivability +25%.","Replaces Hydrophone and Enables Sonar station I device for destroyers, cruisers, submarines",
tactics_asw_19,tactics_asw,,$technology_name_tactics_asw_19,1950,1,100,"torpedo_det(165), weight(tower_main;-12), weight(tower_sec;-12), cost(tower_main;-80), cost(tower_sec;-80), asw_mod(200), sub_defend(40)",sonar_2,asw(80),$technology_desc_tactics_asw_19,"A new advanced Sonar model has bigger detection range. *Enables Sonar station II device for destroyers, cruisers, submarines, Allows the continuous detection of enemy submarines / torpedoes within 6 miles, Enemy submarine stealth -50%, Friendly submarine survivability +35%.","Replaces Hydrophone and Enables Sonar station II device for destroyers, cruisers, submarines",
tactics_asw_20,tactics_asw,,$technology_name_tactics_asw_20,1958,1,110,"torpedo_det(195), weight(tower_main;-15), weight(tower_sec;-15), cost(tower_main;-105), cost(tower_sec;-105), asw_mod(250), sub_defend(50)",sonar_3,asw(100),$technology_desc_tactics_asw_20,"The most advanced Sonar device offers very large detection range. *Enables Sonar station III device for destroyers, cruisers, submarines, Allows the continuous detection of enemy submarines / torpedoes within 8 miles, Enemy submarine stealth -60%, Friendly submarine survivability +45%.","Replaces Hydrophone and Enables Sonar station III device for destroyers, cruisers, submarines",
tactics_asw_21,tactics_asw,,$technology_name_tactics_asw_21,1975,2,120,"end, torpedo_det(5), cost(tower_main;-1.5), cost(tower_sec;-1.5), asw_mod(2), sub_defend(2)",,asw_mod(2),$technology_desc_tactics_asw_21,"The most advanced Sonar device offers very large detection range. *Enables Sonar station III device for destroyers, cruisers, submarines, Allows the continuous detection of enemy submarines / torpedoes within 8 miles, Enemy submarine stealth -60%, Friendly submarine survivability +45%.","Replaces Hydrophone and Enables Sonar station III device for destroyers, cruisers, submarines",
# $techType_name_gun_sec,gun_sec,,,,,,,,,,,,
gun_sec_1,gun_small,,$technology_name_gun_sec_1,1890,,70,"start, gun(2;1)",,,$technology_desc_gun_sec_1,,,
gun_sec_2,gun_small,,$technology_name_gun_sec_2,1890,,70,"start, gun(3;1)",,,$technology_desc_gun_sec_2,,,
gun_sec_3,gun_small,,$technology_name_gun_sec_3,1890,,70,"start, gun(4;1)",,,$technology_desc_gun_sec_3,,,
gun_sec_8,gun_small,,$technology_name_gun_sec_8,1897,,80,gun(2;2),,,$technology_desc_gun_sec_8,,,
gun_sec_9,gun_small,,$technology_name_gun_sec_9,1898,,70,gun(3;2),,,$technology_desc_gun_sec_9,,,
gun_sec_10,gun_small,,$technology_name_gun_sec_10,1899,,70,gun(4;2),,,$technology_desc_gun_sec_10,,,
gun_sec_15,gun_small,,$technology_name_gun_sec_15,1909,,80,gun(2;3),,,$technology_desc_gun_sec_15,,,
gun_sec_16,gun_small,,$technology_name_gun_sec_16,1910,,70,gun(3;3),,,$technology_desc_gun_sec_16,,,
gun_sec_17,gun_small,,$technology_name_gun_sec_17,1911,,70,gun(4;3),,,$technology_desc_gun_sec_17,,,
gun_sec_22,gun_small,,$technology_name_gun_sec_22,1921,,80,gun(2;4),,,$technology_desc_gun_sec_22,,,
gun_sec_23,gun_small,,$technology_name_gun_sec_23,1922,,70,gun(3;4),,,$technology_desc_gun_sec_23,,,
gun_sec_24,gun_small,,$technology_name_gun_sec_24,1923,,70,gun(4;4),,,$technology_desc_gun_sec_24,,,
gun_sec_29,gun_small,,$technology_name_gun_sec_29,1933,,80,gun(2;5),,,$technology_desc_gun_sec_29,,,
gun_sec_30,gun_small,,$technology_name_gun_sec_30,1934,,70,gun(3;5),,,$technology_desc_gun_sec_30,,,
gun_sec_31,gun_small,,$technology_name_gun_sec_31,1935,,70,gun(4;5),,,$technology_desc_gun_sec_31,,,
gun_sec_50,gun_small,,$technology_name_gun_sec_50,1945,,80,gun(2;6),,,$technology_desc_gun_sec_50,,,
gun_sec_51,gun_small,,$technology_name_gun_sec_51,1946,,70,gun(3;6),,,$technology_desc_gun_sec_51,,,
gun_sec_52,gun_small,,$technology_name_gun_sec_52,1947,,70,gun(4;6),,,$technology_desc_gun_sec_52,,,
,,,,,,,,,,,,,
gun_sec_4,gun_medium,,$technology_name_gun_sec_4,1890,,75,"start, gun(5;1)",,,$technology_desc_gun_sec_4,,,
