#HalfBakedOne Ship Names List       Version 1.00        Feb 22 2026         DIP EXTENDED,,,,,,,,,,
#Huge shoutout to Discord user MDHansen for their help debugging this file!,,,,,,,,,,
#id,enabled / disabled,"ship's ui name ($ - class, % - number, & - year)",country name,ship's type name,use this name till year,,,,,
@name,enabled,nameUi,country,shipType,tillYear,#suggested,#problems,#infoLink,#textBackup,#nameBackup
7181,,Piedra Buena,argentina,bc,,,,,,
7182,,Guerrico,argentina,bc,,,,,,
7183,,Zurubí,argentina,bc,,,,,,
7184,,Intrépida,argentina,bc,,,,,,
7185,,Indómita,argentina,bc,,,,,,
7186,,Baradero,argentina,bc,,,,,,
7187,,Barranqueras,argentina,bc,,,,,,
7188,,Clorinda,argentina,bc,,,,,,
7189,,Concepción del Uruguay,argentina,bc,,,,,,
7190,,Punta Mogotes,argentina,bc,,,,,,
7191,,Río Santiago,argentina,bc,,,,,,
7192,,onstitución,argentina,bc,,,,,,
7193,,General Brown,argentina,ca,,,,,,
7194,,Almirante Brown,argentina,ca,,,,,,
7195,,Bermejo,argentina,ca,,,,,,
7196,,Almirante Storni,argentina,ca,,,,,,
7197,,Azopardo,argentina,ca,,,,,,
7198,,Pilcomayo,argentina,ca,,,,,,
7199,,Piedrabuena,argentina,ca,,,,,,
7200,,Espora,argentina,ca,,,,,,
7201,,Rosales,argentina,ca,,,,,,
7202,,Spiro,argentina,ca,,,,,,
7203,,Gómez Roca,argentina,ca,,,,,,
7204,,Carlos Robinson,argentina,ca,,,,,,
7205,,Enrique Guillermo Parker,argentina,ca,,,,,,
7206,,Puerto Deseado,argentina,ca,,,,,,
7207,,Rosario,argentina,ca,,,,,,
7208,,Cabo San Bartolome,argentina,ca,,,,,,
7209,,Francis Drummond,argentina,ca,,,,,,
7210,,General Belgrano,argentina,ca,,,,,,
7211,,Guillermo Enrique Granville,argentina,ca,,,,,,
7212,,Hércules,argentina,ca,,,,,,
7213,,Heroína,argentina,ca,,,,,,
7214,,Cabo San Diego,argentina,ca,,,,,,
7215,,Libertad,argentina,ca,,,,,,
7216,,La Argentina,argentina,ca,,,,,,
7217,,Murature,argentina,ca,,,,,,
7218,,Nueve de Julio,argentina,ca,,,,,,
7219,,Paraná,argentina,ca,,,,,,
7220,,Patagonia,argentina,ca,,,,,,
7221,,República,argentina,ca,,,,,,
7222,,Presidente Sarmiento,argentina,ca,,,,,,
7223,,Cabo San Francisco de Paula,argentina,ca,,,,,,
7224,,Sarandí,argentina,ca,,,,,,
7225,,Segui,argentina,ca,,,,,,
7226,,Cabo San Gonzalo,argentina,ca,,,,,,
7227,,Cabo San Antonio,argentina,ca,,,,,,
7228,,Cándido de Lasala,argentina,ca,,,,,,
7229,,Golondrina,argentina,ca,,,,,,
7230,,Seaver,argentina,ca,,,,,,
7231,,Fournier,argentina,ca,,,,,,
7232,,Bartolomé ,argentina,ca,,,,,,
7233,,Cordero,argentina,cl,,,,,,
7234,,Bahía San Blas,argentina,cl,,,,,,
7235,,Almirante Irízar,argentina,cl,,,,,,
7236,,Austral,argentina,cl,,,,,,
7237,,Ciudad de Zárate,argentina,cl,,,,,,
7238,,Ciudad de Rosario,argentina,cl,,,,,,
7239,,Punta Alta,argentina,cl,,,,,,
7240,,Luisito,argentina,cl,,,,,,
7241,,Ciudad de Ensenada,argentina,cl,,,,,,
7242,,Fortuna,argentina,cl,,,,,,
7243,,Teniente Olivieri,argentina,cl,,,,,,
7244,,Puerto Argentino,argentina,cl,,,,,,
7245,,Estrecho San Carlos,argentina,cl,,,,,,
7246,,Bahía Agradable,argentina,cl,,,,,,
7247,,Islas Malvinas,argentina,cl,,,,,,
7248,,Comandante Gral. Irigoyen,argentina,cl,,,,,,
7249,,Francisco de Gurruchaga,argentina,cl,,,,,,
7250,,Suboficial Castillo,argentina,cl,,,,,,
7251,,Comandante Gral. Zapiola,argentina,cl,,,,,,
7252,,Diaguita,argentina,cl,,,,,,
7253,,Yamana,argentina,cl,,,,,,
7254,,Chiriguano,argentina,cl,,,,,,
7255,,Sanaviron,argentina,cl,,,,,,
7256,,Alférez Sobral,argentina,cl,,,,,,
7257,,Comodoro Somellera,argentina,cl,,,,,,
7258,,General San Martín,argentina,cl,,,,,,
7259,,Capitán Cánepa,argentina,cl,,,,,,
7260,,Comodoro Lasserre,argentina,cl,,,,,,
7261,,Islas Orcadas,argentina,cl,,,,,,
7262,,Comodoro Rivadavia,argentina,cl,,,,,,
7263,,Cormorán,argentina,cl,,,,,,
7264,,Petrel,argentina,cl,,,,,,
7265,,Ingeniero Iribas,argentina,cl,,,,,,
7266,,Ingeniero Gadda,argentina,cl,,,,,,
7267,,Ingeniero Julio Krause,argentina,cl,,,,,,
7268,,Punta Cigueña,argentina,cl,,,,,,
7269,,Punta Rasa,argentina,cl,,,,,,
7270,,Punta Delgada,argentina,cl,,,,,,
7271,,Punta Ninfas,argentina,cl,,,,,,
7272,,Punta Médanos,argentina,cl,,,,,,
7273,,Py,argentina,dd,,,,,,
7274,,Canal Beagle,argentina,dd,,,,,,
7275,,San Julián,argentina,dd,,,,,,
7276,,Magallanes,argentina,dd,,,,,,
7277,,Ushuaia,argentina,dd,,,,,,
7278,,Isla de los Estados,argentina,dd,,,,,,
7279,,Capitán Panigadi,argentina,dd,,,,,,
7280,,Río Gallegos,argentina,dd,,,,,,
7281,,San Nicolás,argentina,dd,,,,,,
7282,,Astra Federico,argentina,dd,,,,,,
7283,,Astra Valentina,argentina,dd,,,,,,
7284,,América,argentina,dd,,,,,,
7285,,Bahía Blanca,argentina,dd,,,,,,
7286,,Vicente Fidel López,argentina,dd,,,,,,
7287,,Villarino,argentina,dd,,,,,,
7288,,Bahía Aguirre,argentina,dd,,,,,,
7289,,Bahía Buen Suceso,argentina,dd,,,,,,
7290,,Bahía Thetis,argentina,dd,,,,,,
7291,,Bahía Paraíso,argentina,dd,,,,,,
7292,,Lapataia,argentina,dd,,,,,,
7293,,Le Maire,argentina,dd,,,,,,
7294,,Les Eclaireurs,argentina,dd,,,,,,
7295,,Monsunen,argentina,dd,,,,,,
7296,,Forrest,argentina,dd,,,,,,
7297,,Penelope,argentina,dd,,,,,,
7298,,Yehuin,argentina,dd,,,,,,
7299,,Mocovi,argentina,dd,,,,,,
7300,,Calchaqui,argentina,dd,,,,,,
7301,,Chulupi,argentina,dd,,,,,,
7302,,Capayan,argentina,dd,,,,,,
7303,,Chiquillan,argentina,dd,,,,,,
7304,,Isla Martillo,argentina,dd,,,,,,
7305,,Isla Dawson,argentina,dd,,,,,,
7306,,Isla Desolación,argentina,dd,,,,,,
7307,,Isla Hoste,argentina,dd,,,,,,
7308,,Isla de Los Pajaros,argentina,dd,,,,,,
7309,,Isla Pinguinos,argentina,dd,,,,,,
7310,,Isla Martín García,argentina,dd,,,,,,
7311,,Isla Victoria,argentina,dd,,,,,,
7312,,Nahuel Huapi,argentina,dd,,,,,,
7313,,Cambacua,argentina,dd,,,,,,
7314,,Isla Bridges,argentina,dd,,,,,,
7315,,Paso Córdoba,argentina,dd,,,,,,
7316,,Isla Caridad,argentina,dd,,,,,,
7317,,Complejo Islote Lobos,argentina,dd,,,,,,
7318,,Las Acollaradas,argentina,dd,,,,,,
7319,,Isla Jordan,argentina,dd,,,,,,
7320,,Ushuaia,argentina,dd,,,,,,
7321,,Curupí,argentina,dd,,,,,,
7322,,Balneario,argentina,dd,,,,,,
7323,,Isla la Invernada,argentina,dd,,,,,,
7324,,El Galeon De Oro,argentina,dd,,,,,,
7325,,Isla Tortuga,argentina,dd,,,,,,
7326,,Archipiélago Cormoranes,argentina,dd,,,,,,
7327,,Resistencia,argentina,dd,,,,,,
7328,,Rawson,argentina,dd,,,,,,
7329,,Posadas,argentina,dd,,,,,,
7330,,Viedma,argentina,dd,,,,,,
7331,,San Miguel de Tucumán,argentina,dd,,,,,,
7332,,Valientemente,argentina,dd,,,,,,
7333,,Rápido,argentina,dd,,,,,,
7334,,Fuerte,argentina,dd,,,,,,
7335,,Rayo,argentina,dd,,,,,,
7336,,Firme,argentina,dd,,,,,,
7337,,Líder,argentina,dd,,,,,,
7338,,Feroz,argentina,dd,,,,,,
7339,,Implacable,argentina,dd,,,,,,
7340,,Astuta,argentina,dd,,,,,,
7341,,Corajuda,argentina,dd,,,,,,
7342,,Cargar,argentina,dd,,,,,,
7343,,Caballería,argentina,dd,,,,,,
7344,,Espada,argentina,dd,,,,,,
7345,,Maza,argentina,dd,,,,,,
7346,,Hacha,argentina,dd,,,,,,
7347,,Honda,argentina,dd,,,,,,
7348,,Impávido,argentina,dd,,,,,,
7349,,Alerta,argentina,dd,,,,,,
7350,,Impermeable,argentina,dd,,,,,,
7351,,Ballesta,argentina,dd,,,,,,
7352,,Catapulta,argentina,dd,,,,,,
7353,,fundíbulo,argentina,dd,,,,,,
7354,,Puma,argentina,dd,,,,,,
7355,,Guanaco,argentina,dd,,,,,,
7356,,Vicuña,argentina,dd,,,,,,
7357,,Carpincho,argentina,dd,,,,,,
7358,,Quirquincho,argentina,dd,,,,,,
7359,,Oso,argentina,dd,,,,,,
7360,,Zorro,argentina,dd,,,,,,
7361,,Yaguareté,argentina,dd,,,,,,
7362,,Mara,argentina,dd,,,,,,
7363,,Tapir,argentina,dd,,,,,,
7364,,Cóndor,argentina,dd,,,,,,
7365,,Águila,argentina,dd,,,,,,
7366,,Tararira,argentina,dd,,,,,,
7367,,Merluza,argentina,dd,,,,,,
7368,,Palometa,argentina,dd,,,,,,
7369,,Pacú,argentina,dd,,,,,,
7370,,Dorado,argentina,dd,,,,,,
7371,,Cazón,argentina,dd,,,,,,
7372,,Surubí,argentina,dd,,,,,,
7376,,Besugo,argentina,dd,,,,,,
7377,,Pejerrey,argentina,dd,,,,,,
##,,,###,,,,,,,
7378,,Almirante Latorre,chile,bb,,,,,,
7379,,Almirante Cochrane,chile,bb,,,,,,
7380,,Blanco Encalada,chile,bb,,,,,,
7381,,Capitán Prat,chile,bb,,,,,,
7382,,Valparaíso,chile,bb,,,,,,
7383,,Perla,chile,bb,,,,,,
7384,,María,chile,bb,,,,,,
7385,,Dolores,chile,bb,,,,,,
7386,,Elena,chile,bb,,,,,,
7387,,Begoña,chile,bb,,,,,,
7388,,María Isabel ,chile,bb,,,,,,
7389,,Hércules ,chile,bb,,,,,,
7390,,Mackenna,chile,bb,,,,,,
7391,,Expresa,chile,bb,,,,,,
7392,,Peruana,chile,bb,,,,,,
7393,,Nancy,chile,bb,,,,,,
7394,,Consecuencia,chile,bb,,,,,,
7395,,Gaditana,chile,bb,,,,,,
7396,,Arica,chile,bb,,,,,,
7397,,Tarapacá,chile,bb,,,,,,
7398,,Antofagasta,chile,bb,,,,,,
7399,,Atacama,chile,bb,,,,,,
7400,,Coquimbo,chile,bb,,,,,,
7401,,La Serena,chile,bb,,,,,,
7402,,Santiago,chile,bb,,,,,,
7403,,Concepción,chile,bb,,,,,,
7404,,Los Ríos,chile,bb,,,,,,
7405,,Valdivia,chile,bb,,,,,,
7406,,Los Lagos,chile,bb,,,,,,
7407,,Punta Arenas,chile,bb,,,,,,
7408,,Libertad,chile,bc,,,,,,
7409,,Carmen,chile,bc,,,,,,
7410,,Trujillana,chile,bc,,,,,,
7411,,Resolución,chile,bc,,,,,,
7412,,Monteagudo,chile,bc,,,,,,
7413,,Milagro,chile,bc,,,,,,
7414,,Margarita,chile,bc,,,,,,
7415,,Chile,chile,bc,,,,,,
7416,,Piloto Pardo ,chile,bc,,,,,,
7417,,Thalaba,chile,bc,,,,,,
7418,,Lota,chile,bc,,,,,,
7419,,Inspector,chile,bc,,,,,,
7420,,Umberto I ,chile,bc,,,,,,
7421,,Domingo Santa María,chile,bc,,,,,,
7422,,Luataro,chile,bc,,,,,,
7423,,Carrera,chile,bc,,,,,,
7424,,Thomson,chile,bc,,,,,,
7425,,Comandante Toro,chile,bc,,,,,,
7426,,Puerto NatalesToro,chile,bc,,,,,,
7427,,Tarapacá,chile,bc,,,,,,
7428,,Antofagasta,chile,bc,,,,,,
7429,,Atacama,chile,bc,,,,,,
7430,,Talcahuano,chile,bc,,,,,,
7431,,La Serena,chile,bc,,,,,,
7432,,Santiago,chile,bc,,,,,,
7433,,Concepción,chile,bc,,,,,,
7434,,Los Ríos,chile,bc,,,,,,
7435,,Marinero Fuentealba,chile,bc,,,,,,
7436,,Los Lagos,chile,bc,,,,,,
7437,,Quintero,chile,bc,,,,,,
7438,,Cabo Odger,chile,ca,,,,,,
7439,,Contramaestre Micalvi ,chile,ca,,,,,,
7440,,Contramaestre Ortiz ,chile,ca,,,,,,
7441,,Sargento Aldea,chile,ca,,,,,,
7442,,Almirante Viel,chile,ca,,,,,,
7443,,Cabo de Hornos,chile,ca,,,,,,
7444,,Almirante Montt,chile,ca,,,,,,
7445,,Araucano,chile,ca,,,,,,
7446,,Potrillo,chile,ca,,,,,,
7447,,Águila,chile,ca,,,,,,
7448,,Pueyrredón,chile,ca,,,,,,
7449,,Rambler,chile,ca,,,,,,
7450,,Magdalena,chile,ca,,,,,,
7451,,Lucero,chile,ca,,,,,,
7452,,Intrépido,chile,ca,,,,,,
7453,,Jerezana,chile,ca,,,,,,
7454,,Veloz,chile,ca,,,,,,
7455,,Inglés,chile,ca,,,,,,
7456,,Regina,chile,ca,,,,,,
7457,,Claro,chile,ca,,,,,,
7458,,San Agustín,chile,ca,,,,,,
7459,,Monarca,chile,ca,,,,,,
7460,,Chacabuco,chile,ca,,,,,,
7461,,Cochrane,chile,ca,,,,,,
7462,,Colo Colo,chile,ca,,,,,,
7463,,Janequeo,chile,ca,,,,,,
7464,,Lautaro,chile,ca,,,,,,
7465,,O'Higgins,chile,ca,,,,,,
7466,,Proteus,chile,ca,,,,,,
7467,,Esmeralda,chile,ca,,,,,,
7468,,Almirante Riveros,chile,ca,,,,,,
7469,,Aquiles,chile,ca,,,,,,
7470,,Voltaire,chile,ca,,,,,,
7471,,Ministro Portales,chile,ca,,,,,,
7472,,Aquiles,chile,ca,,,,,,
7473,,Almirante Condell,chile,ca,,,,,,
7474,,Almirante Lynch,chile,ca,,,,,,
7475,,Almirante Simpson,chile,ca,,,,,,
7476,,Almirante Williams,chile,ca,,,,,,
7477,,Aquiles,chile,ca,,,,,,
7478,,Confederación,chile,cl,,,,,,
7479,,Presidente Pinto,chile,cl,,,,,,
7480,,Presidente Errázuriz,chile,cl,,,,,,
7481,,Neptuno,chile,cl,,,,,,
7482,,Ministro Zenteno,chile,cl,,,,,,
7483,,Almirante Barroso,chile,cl,,,,,,
7484,,Corneta Cabrales,chile,cl,,,,,,
7485,,lientur,chile,cl,,,,,,
7486,,Aquiles,chile,cl,,,,,,
7487,,Pacífico,chile,cl,,,,,,
7488,,Infatigable,chile,cl,,,,,,
7489,,Tucapel,chile,cl,,,,,,
7490,,Constituyente,chile,cl,,,,,,
7491,,Olifante,chile,cl,,,,,,
7492,,Railif,chile,cl,,,,,,
7493,,Aycinema,chile,cl,,,,,,
7494,,Orbegoso,chile,cl,,,,,,
7495,,Cóndor,chile,cl,,,,,,
7496,,Salvador,chile,cl,,,,,,
7497,,Arequipeño,chile,cl,,,,,,
7498,,Eleodoro,chile,cl,,,,,,
7499,,Huemul,chile,cl,,,,,,
7500,,Teodoro,chile,cl,,,,,,
7501,,Joven Victoria,chile,cl,,,,,,
7502,,Napoleón,chile,cl,,,,,,
7503,,Cecilia,chile,cl,,,,,,
7504,,Ovalle,chile,cl,,,,,,
7505,,Joven Daniel,chile,cl,,,,,,
7506,,Señorense,chile,cl,,,,,,
7507,,Azardoso,chile,cl,,,,,,
7508,,Orión,chile,cl,,,,,,
7509,,Bathaienay,chile,cl,,,,,,
7510,,Gipsy,chile,cl,,,,,,
7511,,Hope,chile,cl,,,,,,
7512,,Meteoro,chile,cl,,,,,,
7513,,Ancud,chile,cl,,,,,,
7514,,Pizarro,chile,cl,,,,,,
7515,,Sesostris,chile,cl,,,,,,
7516,,Independencia,chile,cl,,,,,,
7517,,Socabaya,chile,cl,,,,,,
7518,,Covadonga,chile,dd,,,,,,
7519,,General Baquedano,chile,dd,,,,,,
7520,,Almirante Lynch,chile,dd,,,,,,
7521,,Iquique,chile,dd,,,,,,
7522,,Videla,chile,dd,,,,,,
7523,,Aspirante Isaza ,chile,dd,,,,,,
7524,,Piloto Sibbald ,chile,dd,,,,,,
7525,,Casma,chile,dd,,,,,,
7526,,Chipana,chile,dd,,,,,,
7527,,Angamos,chile,dd,,,,,,
7528,,Aysén,chile,dd,,,,,,
7529,,Corral,chile,dd,,,,,,
7530,,Concepción ,chile,dd,,,,,,
7531,,San Antonio,chile,dd,,,,,,
7532,,Caldera,chile,dd,,,,,,
7533,,Antofagasta ,chile,dd,,,,,,
7534,,Chiloé,chile,dd,,,,,,
7535,,Puerto Montt,chile,dd,,,,,,
7536,,Ona,chile,dd,,,,,,
7537,,Alacalufe,chile,dd,,,,,,
7538,,Hallef,chile,dd,,,,,,
7539,,Grumete Díaz,chile,dd,,,,,,
7540,,Grumete Salinas,chile,dd,,,,,,
7541,,Grumete Machado,chile,dd,,,,,,
7542,,Grumete Hudson,chile,dd,,,,,,
7543,,Pelluhue,chile,dd,,,,,,
7544,,Arauco,chile,dd,,,,,,
7545,,Chacao,chile,dd,,,,,,
7546,,Queitao,chile,dd,,,,,,
7547,,Guaiteca,chile,dd,,,,,,
7548,,Curaumilla,chile,dd,,,,,,
7549,,Rancagua,chile,dd,,,,,,
7550,,Constitución,chile,dd,,,,,,
7551,,Elicura,chile,dd,,,,,,
7552,,Ingeniero Slight,chile,dd,,,,,,
7553,,Galvarino,chile,dd,,,,,,
7554,,Cirujano Videla,chile,dd,,,,,,
7555,,Grumete Pérez,chile,dd,,,,,,
7556,,Buzo Sobenes,chile,dd,,,,,,
7557,,Grumete Bolados,chile,dd,,,,,,
7558,,Guardián Brito,chile,dd,,,,,,
7559,,Magallanes,chile,dd,,,,,,
7560,,Dos Amigos,chile,dd,,,,,,
7561,,Abtao,chile,dd,,,,,,
7562,,Pilcomayo,chile,dd,,,,,,
7563,,Papudo,chile,dd,,,,,,
7564,,Yañez,chile,dd,,,,,,
7565,,Gálvez,chile,dd,,,,,,
7566,,Pisagua,chile,dd,,,,,,
7567,,Porvenir,chile,dd,,,,,,
7568,,Yagán,chile,dd,,,,,,
7569,,Beagle,chile,dd,,,,,,
7570,,Yelcho,chile,dd,,,,,,
7571,,Teniente Serrano,chile,dd,,,,,,
7572,,Riquelme,chile,dd,,,,,,
7573,,Orella,chile,dd,,,,,,
7574,,Muñoz Gamero,chile,dd,,,,,,
7575,,Merino Jarpa,chile,dd,,,,,,
7576,,Virgilio Uribe,chile,dd,,,,,,
7577,,Hyatt,chile,dd,,,,,,
7578,,San Martín,chile,dd,,,,,,
7579,,Bustos,chile,dd,,,,,,
7580,,Goycolea,chile,dd,,,,,,
7581,,Morel,chile,dd,,,,,,
7582,,Contreras,chile,dd,,,,,,
7583,,Eduardo Llanos,chile,dd,,,,,,
7584,,Canave,chile,dd,,,,,,
7585,,Tellez,chile,dd,,,,,,
7586,,Junín,chile,dd,,,,,,
7587,,Araucana,chile,dd,,,,,,
7588,,Fueguina,chile,dd,,,,,,
7589,,Calle Calle,chile,dd,,,,,,
7590,,Peuca,chile,dd,,,,,,
7591,,Maipo,chile,dd,,,,,,
7592,,Comandante Araya,chile,dd,,,,,,
7593,,Comandante Hemmerdinger,chile,dd,,,,,,
7594,,Ceres,chile,dd,,,,,,
7595,,Santa Rosa,chile,dd,,,,,,
7596,,Orompello,chile,dd,,,,,,
7597,,Leucotón,chile,dd,,,,,,
7598,,Vidal Gormaz,chile,dd,,,,,,
7599,,Esther,chile,dd,,,,,,
7600,,Almirante Jorge Montt,chile,dd,,,,,,
7601,,Maule,chile,dd,,,,,,
7602,,Río Bueno,chile,dd,,,,,,
7603,,Castor,chile,dd,,,,,,
7604,,Kimitahi,chile,dd,,,,,,
7605,,Chadmo,chile,dd,,,,,,
7606,,Riáihue,chile,dd,,,,,,
7607,,Petrohue,chile,dd,,,,,,
7608,,Pillán,chile,dd,,,,,,
7609,,Corcovado,chile,dd,,,,,,
7610,,Tronador,chile,dd,,,,,,
7611,,Antuco,chile,dd,,,,,,
7612,,Osorno,chile,dd,,,,,,
7613,,Choshuenco,chile,dd,,,,,,
7614,,Villarrica,chile,dd,,,,,,
7615,,Llaima,chile,dd,,,,,,
7616,,Guale,chile,dd,,,,,,
7621,,Copahue,chile,dd,,,,,,
7622,,Excelsior ,chile,dd,,,,,,
##,,,###,,,,,,,
7623,,Adrias,greece,bb,,,,,,
7624,,Aetos,greece,bb,,,,,,
7625,,Aigaion,greece,bb,,,,,,
7626,,Aliakmon,greece,bb,,,,,,
7627,,Apostolis,greece,bb,,,,,,
7628,,Aspis,greece,bb,,,,,,
7629,,Chios,greece,bb,,,,,,
7630,,Doxa,greece,bb,,,,,,
7631,,Elli,greece,bb,,,,,,
7632,,Hydra,greece,bb,,,,,,
7633,,Ierax,greece,bb,,,,,,
7634,,Kanaris,greece,bb,,,,,,
7635,,Katsonis,greece,bb,,,,,,
7636,,Kimon,greece,bb,,,,,,
7637,,Kos,greece,bb,,,,,,
7638,,Kountouriotis,greece,bb,,,,,,
7639,,Kriezis,greece,bb,,,,,,
7640,,Kriti,greece,bb,,,,,,
7641,,Lemnos,greece,bb,,,,,,
7642,,Leon,greece,bb,,,,,,
7643,,Lonchi,greece,bb,,,,,,
7644,,Lesvos,greece,bb,,,,,,
7645,,Miaoulis,greece,bb,,,,,,
7646,,Nafkratousa,greece,bb,,,,,,
7647,,Navarinon,greece,bb,,,,,,
7648,,Nearchos,greece,bb,,,,,,
7649,,Niki,greece,bb,,,,,,
7650,,Panthir,greece,bb,,,,,,
7651,,Papanikolis,greece,bb,,,,,,
7652,,Pineios,greece,bb,,,,,,
7653,,Poseidon,greece,bb,,,,,,
7654,,Psara,greece,bb,,,,,,
7655,,Rodos,greece,bb,,,,,,
7656,,Sachtouris,greece,bb,,,,,,
7657,,Salamis,greece,bb,,,,,,
7658,,Samos,greece,bb,,,,,,
7659,,Sfendoni,greece,bb,,,,,,
7660,,Spetsai,greece,bb,,,,,,
7661,,Themistoklis,greece,bb,,,,,,
7662,,Thyella,greece,bb,,,,,,
7663,,Tombazis,greece,bc,,,,,,
7664,,Vasilefs Georgios,greece,bc,,,,,,
7665,,Vasilissa Olga,greece,bc,,,,,,
7666,,Velos,greece,bc,,,,,,
7667,,Xifias,greece,bc,,,,,,
7668,,Vasilefs Konstantinos,greece,bc,,,,,,
7669,,Kilkis,greece,bc,,,,,,
7670,,Proteus,greece,bc,,,,,,
7671,,Uranus,greece,bc,,,,,,
7672,,Gaia,greece,bc,,,,,,
7673,,Cronus,greece,bc,,,,,,
7674,,Oceanus,greece,bc,,,,,,
7675,,Hyperion,greece,bc,,,,,,
7676,,Coeus,greece,bc,,,,,,
7677,,Crius,greece,bc,,,,,,
7678,,Lapetus,greece,bc,,,,,,
7679,,Rheas,greece,bc,,,,,,
7680,,Tethys,greece,bc,,,,,,
7681,,Theia,greece,bc,,,,,,
7682,,Phoebe,greece,bc,,,,,,
7683,,Themis,greece,bc,,,,,,
7684,,Nmemosyne,greece,bc,,,,,,
7685,,Aphrodite,greece,bc,,,,,,
7686,,Apollo,greece,bc,,,,,,
7687,,Ares,greece,bc,,,,,,
7688,,Artemis,greece,bc,,,,,,
7689,,Athena,greece,bc,,,,,,
7690,,Demeter,greece,bc,,,,,,
7691,,Dionysus,greece,bc,,,,,,
7692,,Hephaestus,greece,bc,,,,,,
7693,,Hera,greece,bc,,,,,,
7694,,Hermes,greece,bc,,,,,,
7695,,Hestia,greece,bc,,,,,,
7696,,Zeus,greece,bc,,,,,,
7697,,Hades,greece,bc,,,,,,
7698,,Persephone,greece,bc,,,,,,
7699,,plouton,greece,bc,,,,,,
7700,,Helios,greece,bc,,,,,,
7701,,Achelous,greece,bc,,,,,,
7702,,Anemoi,greece,bc,,,,,,
7703,,Asclepius,greece,bc,,,,,,
7704,,Cabeiri,greece,bc,,,,,,
7705,,Castor,greece,bc,,,,,,
7706,,Pollux,greece,bc,,,,,,
7707,,Eileithyia,greece,bc,,,,,,
7708,,Georgios Averof,greece,ca,,,,,,
7709,,Nikiforos Fokas,greece,ca,,,,,,
7710,,Roussen,greece,ca,,,,,,
7711,,Daniolos,greece,ca,,,,,,
7712,,Krystallidis,greece,ca,,,,,,
7713,,Grigoropoulos,greece,ca,,,,,,
7714,,Ritsos,greece,ca,,,,,,
7715,,Karathanasis ,greece,ca,,,,,,
7716,,Vlahakos,greece,ca,,,,,,
7717,,Degiannis,greece,ca,,,,,,
7718,,Argo,greece,ca,,,,,,
7719,,Salaminia,greece,ca,,,,,,
7720,,Paralus,greece,ca,,,,,,
7721,,Syracusia,greece,ca,,,,,,
7722,,Theoris,greece,ca,,,,,,
7723,,Nike,greece,ca,,,,,,
7724,,Demokratia,greece,ca,,,,,,
7725,,Delia,greece,ca,,,,,,
7726,,Thetis,greece,ca,,,,,,
7727,,Eleutheria,greece,ca,,,,,,
7728,,Paralos,greece,ca,,,,,,
7729,,Achilles,greece,ca,,,,,,
7730,,Xenophon,greece,ca,,,,,,
7731,,Hegeso,greece,ca,,,,,,
7732,,Nikeso,greece,ca,,,,,,
7733,,Pandora,greece,ca,,,,,,
7734,,Olympias,greece,ca,,,,,,
7735,,Phosphoros ,greece,ca,,,,,,
7736,,Hebe,greece,ca,,,,,,
7737,,Kytheria,greece,ca,,,,,,
7738,,Asklepias,greece,ca,,,,,,
7739,,Akhilleia,greece,ca,,,,,,
7740,,Amphitrite,greece,ca,,,,,,
7741,,Seiren,greece,ca,,,,,,
7742,,Triaina,greece,ca,,,,,,
7743,,Hephaistia,greece,ca,,,,,,
7744,,Nereis,greece,ca,,,,,,
7745,,Parthenos,greece,ca,,,,,,
7746,,Aianteia,greece,ca,,,,,,
7747,,Tritogenes,greece,ca,,,,,,
7748,,Europe,greece,ca,,,,,,
7749,,Kekropis,greece,cl,,,,,,
7750,,Euia,greece,cl,,,,,,
7751,,Pandia,greece,cl,,,,,,
7752,,Hellas,greece,cl,,,,,,
7753,,Aithiopia,greece,cl,,,,,,
7754,,Delias,greece,cl,,,,,,
7755,,Delphis,greece,cl,,,,,,
7756,,Nemeas,greece,cl,,,,,,
7757,,Doris,greece,cl,,,,,,
7758,,Eleusis,greece,cl,,,,,,
7759,,Pallenis,greece,cl,,,,,,
7760,,Ionike,greece,cl,,,,,,
7761,,Melitta,greece,cl,,,,,,
7762,,Panthera,greece,cl,,,,,,
7763,,Lykaina,greece,cl,,,,,,
7764,,Salpinx,greece,cl,,,,,,
7765,,Sobe,greece,cl,,,,,,
7766,,Sphendone,greece,cl,,,,,,
7767,,Synoris,greece,cl,,,,,,
7768,,Peristera,greece,cl,,,,,,
7769,,Philotimia,greece,cl,,,,,,
7770,,Euphemia,greece,cl,,,,,,
7771,,Euporia,greece,cl,,,,,,
7772,,Pronoia,greece,cl,,,,,,
7773,,Boetheia,greece,cl,,,,,,
7774,,Aktis,greece,cl,,,,,,
7775,,Aura,greece,cl,,,,,,
7776,,Gnome,greece,cl,,,,,,
7777,,Dikaiosyne,greece,cl,,,,,,
7778,,Hegemone,greece,cl,,,,,,
7779,,Homonoia,greece,cl,,,,,,
7780,,Apobasis,greece,cl,,,,,,
7781,,Eudaimonia,greece,cl,,,,,,
7782,,Symmachia,greece,cl,,,,,,
7783,,Epideixis ,greece,cl,,,,,,
7784,,Andreia,greece,cl,,,,,,
7785,,Eukarpia,greece,cl,,,,,,
7786,,Hygieia,greece,cl,,,,,,
7787,,Dynamis,greece,cl,,,,,,
7788,,Charis,greece,cl,,,,,,
7789,,Parrhesia,greece,cl,,,,,,
7790,,Hegemonia,greece,cl,,,,,,
