#id (do not edit)                ,enabled / disabled,caliber in mm,sub-name,country override (several),ship type override (several),"model, grade N","scaling, grade N","scaling, grade N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@name,enabled,#mm,subName,countries,shipTypes,model_1,scale_1,max_scale_1,weight_modifier_1,caliber_length_modifier_1,model_2,scale_2,max_scale_2,weight_modifier_12,caliber_length_modifier_2,model_3,scale_3,max_scale_3,weight_modifier_13,caliber_length_modifier_3,model_4,scale_4,max_scale_4,weight_modifier_14,caliber_length_modifier_4,model_5,scale_5,max_scale_5,weight_modifier_15,caliber_length_modifier_5,#,#,#,#,#,#,#,#,#,#
gun_3_x3_alt_china,,76,gun_3_x3_alt,china,,maine_gun_152_x3,0.7691,0.861,0.83,1.5833,maine_gun_152_x3,0.7786,0.8716,0.83,1.6187,richelieu_gun_120_x3,0.9971,1.1162,0.83,1.5334,richelieu_gun_120_x3,1.0096,1.1302,0.83,1.5674,richelieu_gun_120_x3,1.0222,1.1443,0.83,1.6023,,,,,,,,,,
gun_4_x1_alt_china,,102,gun_4_x1_alt,china,,dd_s_gun_102_x1,1.0976,1.1974,1.7,1.234,dd_s_gun_102_x1,1.1114,1.2124,1.7,1.2613,dd_s_gun_d_102_x1,0.943,1.0287,1.7,1.6062,hood_gun_140_x1,1.0327,1.1266,1.7,1.286,bismarck_gun_105_x1,1.1463,1.2505,1.7,1.2507,,,,,,,,,,
gun_4_x2_alt_china,,102,gun_4_x2_alt,china,,dreadnought_gun_178_x2,0.7294,0.7957,1.28,1.4244,dreadnought_gun_178_x2,0.7385,0.8056,1.28,1.4561,maine_gun_230_x2,0.6199,0.6763,1.28,1.6378,moga_gun_127_x2,1.2037,1.3131,1.28,1.365,kgeorge_gun_133_x2,0.8213,0.896,1.28,1.6329,,,,,,,,,,
gun_4_x3_alt_china,,102,gun_4_x3_alt,china,,dreadnought_gun_178_x3,0.7294,0.7957,1,1.4244,dreadnought_gun_178_x3,0.7385,0.8056,1,1.4561,maine_gun_230_x3,0.6199,0.6763,1,1.6378,moga_gun_127_x3,1.2024,1.3117,1,1.3657,kgeorge_gun_133_x3,0.8213,0.896,1,1.6329,,,,,,,,,,
gun_5_x1_alt_china,,127,gun_5_x1_alt,china,,dd_s_gun_102_x1,1.2519,1.3444,1.25,1.0375,dd_s_gun_102_x1,1.2676,1.3613,1.25,1.0605,dd_s_gun_d_102_x1,1.0755,1.155,1.25,1.3505,spee_gun_150_x1,1.102,1.1834,1.25,1.1441,hood_gun_140_x1,1.1925,1.2806,1.25,1.1053,,,,,,,,,,
gun_5_x2_alt_china,,127,gun_5_x2_alt,china,,friedrich_gun_228_x2,0.5697,0.6118,0.95,1.4852,dreadnought_gun_178_x2,0.8424,0.9047,0.95,1.2241,maine_gun_254_x2_b,0.5338,0.5733,0.95,1.5439,vdt_gun_200_x2,0.8256,0.8866,0.95,1.3144,akizuki_gun_100_x2,1.195,1.2833,0.95,1.2133,,,,,,,,,,
gun_5_x3_alt_china,,127,gun_5_x3_alt,china,,dreadnought_gun_178_x3,0.832,0.8935,0.75,1.1975,dreadnought_gun_178_x3,0.8424,0.9047,0.75,1.2241,maine_gun_254_x3_b,0.5338,0.5733,0.75,1.5439,bismarck_gun_b_150_x3,0.9291,0.9978,0.75,1.2795,bismarck_gun_b_150_x3,0.9408,1.0103,0.75,1.3079,,,,,,,,,,
gun_6_x2_alt_china,,152,gun_6_x2_alt,china,,friedrich_gun_228_x2,0.6346,0.6741,0.86,1.4883,dreadnought_gun_178_x2,0.9382,0.9966,0.86,1.2269,warrior_gun_228_x2,0.7758,0.8241,0.86,1.2661,ussr_gun_100_x2,1.1471,1.2185,0.86,1.3133,yamato_gun_155_x2,0.9612,1.0211,0.86,1.3395,,,,,,,,,,
gun_6_x3_alt_china,,152,gun_6_x3_alt,china,,dreadnought_gun_178_x3,0.9267,0.9844,0.66,1.2001,dreadnought_gun_178_x3,0.9382,0.9966,0.66,1.2269,warrior_gun_228_x3,0.7758,0.8241,0.66,1.2661,ussr_gun_100_x3,1.1466,1.218,0.66,1.3136,yamato_gun_155_x3,0.9612,1.0211,0.66,1.3395,,,,,,,,,,
gun_7_x2_alt_china,,178,gun_7_x2_alt,china,,friedrich_gun_228_x2,0.7157,0.754,0.9,1.4794,dreadnought_gun_178_x2,1.0583,1.115,0.9,1.2194,agamemnon_gun_228_x2,0.9752,1.0274,0.9,1.2537,ussr_gun_100_x2,1.2938,1.3631,0.9,1.3054,mont_gun_152_x2,1.1771,1.2401,0.9,1.2546,,,,,,,,,,
gun_7_x3_alt_china,,178,gun_7_x3_alt,china,,dreadnought_gun_178_x3,1.0453,1.1013,0.705,1.1928,dreadnought_gun_178_x3,1.0583,1.115,0.705,1.2194,agamemnon_gun_228_x3,0.9752,1.0274,0.705,1.2537,ussr_gun_100_x3,1.2933,1.3625,0.705,1.3057,mont_gun_152_x3,1.1771,1.2401,0.705,1.2546,,,,,,,,,,
gun_8_x2_alt_china,,203,gun_8_x2_alt,china,,friedrich_gun_228_x2,0.7933,0.8307,0.88,1.4616,dreadnought_gun_178_x2,1.173,1.2283,0.88,1.2047,ny_gun_210_x2,1.1198,1.1726,0.88,1.3964,brooklyn_gun_152_x2,0.9561,1.0012,0.88,1.3743,brooklyn_gun_b_152_x2,0.9679,1.0136,0.88,1.2625,,,,,,,,,,
gun_8_x3_alt_china,,203,gun_8_x3_alt,china,,dreadnought_gun_178_x3,1.1586,1.2132,0.69,1.1784,dreadnought_gun_178_x3,1.173,1.2283,0.69,1.2047,ny_gun_210_x3,1.1198,1.1726,0.69,1.3964,brooklyn_gun_152_x3,0.9561,1.0012,0.69,1.3743,brooklyn_gun_b_152_x3,0.9679,1.0136,0.69,1.2625,,,,,,,,,,
gun_9_x2_alt_china,,229,gun_9_x2_alt,china,,friedrich_gun_228_x2,0.8739,0.9106,0.82,1.436,friedrich_gun_228_x2,0.885,0.9222,0.82,1.4676,vdt_gun_280_x2,0.8187,0.8531,0.82,1.2927,vdt_gun_280_x2,0.8288,0.8636,0.82,1.3217,vdt_gun_280_x2,0.8392,0.8744,0.82,1.351,,,,,,,,,,
gun_9_x3_alt_china,,229,gun_9_x3_alt,china,,warrior_gun_228_x3,1.0421,1.0858,0.64,1.1691,warrior_gun_228_x3,1.0552,1.0995,0.64,1.195,vdt_gun_280_x3,0.8187,0.8531,0.64,1.2927,vdt_gun_280_x3,0.8288,0.8636,0.64,1.3217,vdt_gun_280_x3,0.8392,0.8744,0.64,1.351,,,,,,,,,,
gun_10_x2_alt_china,,254,gun_10_x2_alt,china,,brandenburg_gun_279_x2,0.869,0.902,0.9,1.5172,ny_gun_210_x2,1.3266,1.3769,0.9,1.3143,irresistible_gun_305_x2,0.8923,0.9262,0.9,1.3951,dreadnought_gun_305_x2,0.9037,0.938,0.9,1.4087,nelson_gun_406_x2,0.6865,0.7126,0.9,1.3464,,,,,,,,,,
gun_10_x3_alt_china,,254,gun_10_x3_alt,china,,maine_gun_254_x3_a,1.0454,1.0851,0.68,1.3963,ny_gun_210_x3,1.3266,1.3769,0.68,1.3143,irresistible_gun_305_x3,0.8923,0.9262,0.68,1.3951,dreadnought_gun_305_x3,0.9037,0.938,0.68,1.4087,nelson_gun_406_x3,0.6865,0.7126,0.68,1.3464,,,,,,,,,,
gun_11_x2_alt_china,,279,gun_11_x2_alt,china,,brandenburg_gun_279_x2,0.9402,0.9728,0.82,1.218,friedrich_gun_228_x2,1.0425,1.0786,0.82,1.1538,vdt_gun_280_x2,0.9644,0.9978,0.82,1.0163,vdt_gun_280_x2,0.9764,1.0102,0.82,1.0389,vdt_gun_280_x2,0.9886,1.0229,0.82,1.062,,,,,,,,,,
gun_11_x3_alt_china,,279,gun_11_x3_alt,china,,maine_gun_254_x3_a,1.1311,1.1703,0.66,1.1209,warrior_gun_228_x3,1.2431,1.2862,0.66,0.9394,vdt_gun_280_x3,0.9644,0.9978,0.66,1.0163,vdt_gun_280_x3,0.9764,1.0102,0.66,1.0389,vdt_gun_280_x3,0.9886,1.0229,0.66,1.062,,,,,,,,,,
gun_12_x2_alt_china,,305,gun_12_x2_alt,china,,friedrich_gun_305_x2,1.0147,1.0469,0.82,1.1033,irresistible_gun_305_x2,1.029,1.0617,0.82,1.0946,ny_gun_210_x2,1.5684,1.6182,0.82,1.0774,ny_gun_356_x2,1.0526,1.086,0.82,0.9589,iowa_gun_406_x2,0.64,0.6604,0.82,1.1073,,,,,,,,,,
gun_12_x3_alt_china,,305,gun_12_x3_alt,china,,maine_gun_254_x3_a,1.2207,1.2595,0.66,1.1198,irresistible_gun_305_x3,1.029,1.0617,0.66,1.0946,ny_gun_210_x3,1.5684,1.6182,0.66,1.0774,ny_gun_356_x3,1.0526,1.086,0.66,0.9589,iowa_gun_406_x3,0.64,0.6604,0.66,1.1073,,,,,,,,,,
gun_13_x2_alt_china,,330,gun_13_x2_alt,china,,friedrich_gun_305_x2,1.0869,1.1189,0.88,1.1005,maine_gun_254_x2_a,1.3238,1.3627,0.88,1.1419,agamemnon_gun_305_x2,1.1161,1.1489,0.88,1.1026,fus_gun_356_x2_a,0.968,0.9965,0.88,1.1316,fus_gun_356_x2_a,0.98,1.0088,0.88,1.1569,,,,,,,,,,
gun_13_x3_alt_china,,330,gun_13_x3_alt,china,,maine_gun_254_x3_a,1.3076,1.3461,0.705,1.1169,maine_gun_254_x3_a,1.3238,1.3627,0.705,1.1419,agamemnon_gun_305_x3,1.1161,1.1489,0.705,1.1026,fus_gun_356_x3_a,0.968,0.9965,0.705,1.1316,fus_gun_356_x3_a,0.98,1.0088,0.705,1.1569,,,,,,,,,,
gun_14_x2_alt_china,,356,gun_14_x2_alt,china,,ny_gun_210_x2,1.7529,1.8007,0.88,1.0243,ny_gun_210_x2,1.7748,1.8232,0.88,1.0471,ny_gun_356_x2,1.1912,1.2237,0.88,0.9319,arizona_gun_356_x2,1.2061,1.239,0.88,0.9752,arizona_gun_356_x2,1.2212,1.2545,0.88,0.9968,,,,,,,,,,
gun_14_x3_alt_china,,356,gun_14_x3_alt,china,,ny_gun_210_x3,1.7529,1.8007,0.705,1.0243,ny_gun_210_x3,1.7748,1.8232,0.705,1.0471,ny_gun_356_x3,1.1912,1.2237,0.705,0.9319,arizona_gun_356_x3,1.2061,1.239,0.705,0.9752,arizona_gun_356_x3,1.2212,1.2545,0.705,0.9968,,,,,,,,,,
gun_15_x2_alt_china,,381,gun_15_x2_alt,china,,irresistible_gun_305_x2,1.2381,1.2697,0.9,1.0584,irresistible_gun_305_x2,1.2535,1.2855,0.9,1.082,hood_gun_380_x2,1.0152,1.0411,0.9,1.0704,yamato_gun_460_x2,0.7701,0.7898,0.9,1.0712,yamato_gun_460_x2,0.7796,0.7995,0.9,1.0952,,,,,,,,,,
gun_15_x3_alt_china,,381,gun_15_x3_alt,china,,irresistible_gun_305_x3,1.2381,1.2697,0.72,1.0584,irresistible_gun_305_x3,1.2535,1.2855,0.72,1.082,hood_gun_380_x3,1.0152,1.0411,0.72,1.0704,yamato_gun_460_x3,0.7701,0.7898,0.72,1.0712,yamato_gun_460_x3,0.7796,0.7995,0.72,1.0952,,,,,,,,,,
gun_16_x2_alt_china,,406,gun_16_x2_alt,china,,ny_gun_356_x2,1.3095,1.3409,0.93,0.8822,ny_gun_356_x2,1.3258,1.3576,0.93,0.9018,arizona_gun_356_x2,1.3425,1.3747,0.93,0.9437,brooklyn_gun_b_152_x2,1.729,1.7705,0.93,0.9364,iowa_gun_406_x2,0.8264,0.8463,0.93,1.0881,,,,,,,,,,
gun_16_x3_alt_china,,406,gun_16_x3_alt,china,,ny_gun_356_x3,1.3095,1.3409,0.75,0.8822,ny_gun_356_x3,1.3258,1.3576,0.75,0.9018,arizona_gun_356_x3,1.3425,1.3747,0.75,0.9437,brooklyn_gun_b_152_x3,1.729,1.7705,0.75,0.9364,iowa_gun_406_x3,0.8264,0.8463,0.75,1.0881,,,,,,,,,,
gun_17_x2_alt_china,,432,gun_17_x2_alt,china,,vdt_gun_280_x2,1.3889,1.4203,0.95,0.9483,vdt_gun_280_x2,1.4062,1.438,0.95,0.9694,vdt_gun_280_x2,1.4239,1.4561,0.95,0.9909,bismarck_gun_380_short_x2,1.1578,1.184,0.95,1.0091,bismarck_gun_380_short_x2,1.1724,1.1989,0.95,1.0314,,,,,,,,,,
gun_17_x3_alt_china,,432,gun_17_x3_alt,china,,vdt_gun_280_x3,1.3889,1.4203,0.775,0.9483,vdt_gun_280_x3,1.4062,1.438,0.775,0.9694,vdt_gun_280_x3,1.4239,1.4561,0.775,0.9909,bismarck_gun_380_short_x3,1.1578,1.184,0.775,1.0091,bismarck_gun_380_short_x3,1.1724,1.1989,0.775,1.0314,,,,,,,,,,
gun_18_x2_alt_china,,457,gun_18_x2_alt,china,,vdt_gun_280_x2,1.4646,1.4959,0.985,0.9414,vdt_gun_280_x2,1.4829,1.5146,0.985,0.9624,vdt_gun_280_x2,1.5015,1.5336,0.985,0.9837,spee_gun_var_280_x2,1.6394,1.6744,0.985,0.9628,spee_gun_var_280_x2,1.6601,1.6956,0.985,0.984,,,,,,,,,,
gun_18_x3_alt_china,,457,gun_18_x3_alt,china,,vdt_gun_280_x3,1.4646,1.4959,0.81,0.9414,vdt_gun_280_x3,1.4829,1.5146,0.81,0.9624,vdt_gun_280_x3,1.5015,1.5336,0.81,0.9837,spee_gun_var_280_x3,1.6394,1.6744,0.81,0.9628,spee_gun_var_280_x3,1.6601,1.6956,0.81,0.984,,,,,,,,,,
###,,,###,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_2_x1_greece,,51,gun_2_x1,greece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_2_x2_greece,,51,gun_2_x2,greece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_2_x3_greece,,51,gun_2_x3,greece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_2_x4_greece,,51,gun_2_x4,greece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_3_x1_greece_dd,,76,gun_3_x1,greece,"dd, tb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_3_x2_greece_dd,,76,gun_3_x2,greece,"dd, tb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_3_x3_greece_dd,,76,gun_3_x3,greece,"dd, tb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_3_x4_greece_dd,,76,gun_3_x4,greece,"dd, tb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_4_x1_greece_dd,,102,gun_4_x1,greece,"dd, tb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_4_x2_greece_dd,,102,gun_4_x2,greece,"dd, tb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_4_x3_greece_dd,,102,gun_4_x3,greece,"dd, tb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_4_x4_greece_dd,,102,gun_4_x4,greece,"dd, tb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_5_x1_greece_dd,,127,gun_5_x1,greece,"dd, tb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_5_x2_greece_dd,,127,gun_5_x2,greece,"dd, tb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_5_x3_greece_dd,,127,gun_5_x3,greece,"dd, tb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_5_x4_greece_dd,,127,gun_5_x4,greece,"dd, tb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_3_x1_greece_cl,,76,gun_3_x1,greece,cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_3_x2_greece_cl,,76,gun_3_x2,greece,cl,tsesarevich_gun_152_x2,0.4915,0.626,1.08,2.1,dreadnought_gun_178_x2,0.732,0.858,1.08,1.26,,,,1.08,,bismarck_gun_105_x2,0.732,0.858,1.08,1.62,bismarck_gun_105_x2,0.732,0.858,1.08,1.76,,,,,,,,,,
gun_3_x3_greece_cl,,76,gun_3_x3,greece,cl,tsesarevich_gun_152_x3,0.4915,0.626,0.83,2.1,dreadnought_gun_178_x3,0.732,0.858,0.83,1.26,,,,0.83,,bismarck_gun_105_x3,0.732,0.858,0.83,1.62,bismarck_gun_105_x3,0.732,0.858,0.83,1.76,,,,,,,,,,
gun_3_x4_greece_cl,,76,gun_3_x4,greece,cl,,,,,,dreadnought_gun_178_x4,0.732,0.858,,1.26,,,,,,bismarck_gun_105_x4,0.732,0.858,,1.62,bismarck_gun_105_x4,0.732,0.858,,1.76,,,,,,,,,,
gun_4_x1_greece_cl,,102,gun_4_x1,greece,cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_4_x2_greece_cl,,102,gun_4_x2,greece,cl,tsesarevich_gun_152_x2,0.646,0.7805,1.28,1.75,dreadnought_gun_178_x2,0.868,0.994,1.28,1.16,,,,1.28,,bismarck_gun_105_x2,0.868,0.994,1.28,1.36,bismarck_gun_105_x2,0.868,0.994,1.28,1.5,,,,,,,,,,
gun_4_x3_greece_cl,,102,gun_4_x3,greece,cl,tsesarevich_gun_152_x3,0.646,0.7805,1,1.75,dreadnought_gun_178_x3,0.868,0.994,1,1.16,,,,1,,bismarck_gun_105_x3,0.868,0.994,1,1.36,bismarck_gun_105_x3,0.868,0.994,1,1.5,,,,,,,,,,
gun_4_x4_greece_cl,,102,gun_4_x4,greece,cl,,,,,,dreadnought_gun_178_x4,0.868,0.994,,1.16,,,,,,bismarck_gun_105_x4,0.868,0.994,,1.36,bismarck_gun_105_x4,0.868,0.994,,1.5,,,,,,,,,,
gun_5_x1_greece_cl,,127,gun_5_x1,greece,cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_5_x2_greece_cl,,127,gun_5_x2,greece,cl,tsesarevich_gun_152_x2,0.8005,0.935,0.95,1.4,dreadnought_gun_178_x2,1.004,1.13,0.95,1,,,,0.95,,bismarck_gun_105_x2,1.004,1.13,0.95,1.14,bismarck_gun_105_x2,1.004,1.13,0.95,1.26,,,,,,,,,,
gun_5_x3_greece_cl,,127,gun_5_x3,greece,cl,tsesarevich_gun_152_x3,0.8005,0.935,0.75,1.4,dreadnought_gun_178_x3,1.004,1.13,0.75,1,,,,0.75,,bismarck_gun_105_x3,1.004,1.13,0.75,1.14,bismarck_gun_105_x3,1.004,1.13,0.75,1.26,,,,,,,,,,
gun_5_x4_greece_cl,,127,gun_5_x4,greece,cl,,,,,,dreadnought_gun_178_x4,1.004,1.13,,1,,,,,,bismarck_gun_105_x4,1.004,1.13,,1.14,bismarck_gun_105_x4,1.004,1.13,,1.26,,,,,,,,,,
gun_6_x1_greece_cl,,152,gun_6_x1,greece,cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_6_x2_greece_cl,,152,gun_6_x2,greece,cl,tsesarevich_gun_152_x2,0.955,1.0895,0.86,1.32,dreadnought_gun_178_x2,1.14,1.266,0.86,1,,,,0.86,,moga_gun_200_x2,0.73,0.847,0.86,1.5,moga_gun_200_x2,0.73,0.847,0.86,1.5,,,,,,,,,,
gun_6_x3_greece_cl,,152,gun_6_x3,greece,cl,tsesarevich_gun_152_x3,0.955,1.0895,0.66,1.32,dreadnought_gun_178_x3,1.14,1.266,0.66,1,,,,0.66,,moga_gun_200_x3,0.73,0.847,0.66,1.5,moga_gun_200_x3,0.73,0.847,0.66,1.5,,,,,,,,,,
gun_6_x4_greece_cl,,152,gun_6_x4,greece,cl,,,,,,dreadnought_gun_178_x4,1.14,1.266,,1,,,,,,moga_gun_200_x4,0.73,0.847,,1.5,moga_gun_200_x4,0.73,0.847,,1.5,,,,,,,,,,
"gun_3_x1_greece_ca,bb,bc",,76,gun_3_x1,greece,"ca, bb, bc",tsesarevich_gun_152_x1,0.4915,0.626,1.45,2.1,dido_gun_cal200_x1,0.333,0.432,1.45,2.36,dreadnought_gun_178_x1,0.732,0.858,1.45,1.4,bismarck_gun_b_150_x1,0.4915,0.626,1.45,2.28,bismarck_gun_150_x1,0.4915,0.626,1.45,2.28,,,,,,,,,,
"gun_3_x2_greece_ca,bb,bc",,76,gun_3_x2,greece,"ca, bb, bc",tsesarevich_gun_152_x2,0.4915,0.626,1.08,2.1,dido_gun_cal200_x2,0.333,0.432,1.08,2.36,dreadnought_gun_178_x2,0.732,0.858,1.08,1.4,bismarck_gun_b_150_x2,0.4915,0.626,1.08,2.28,bismarck_gun_150_x2,0.4915,0.626,1.08,2.28,,,,,,,,,,
"gun_3_x3_greece_ca,bb,bc",,76,gun_3_x3,greece,"ca, bb, bc",tsesarevich_gun_152_x3,0.4915,0.626,0.83,2.1,dido_gun_cal200_x3,0.333,0.432,0.83,2.36,dreadnought_gun_178_x3,0.732,0.858,0.83,1.4,bismarck_gun_b_150_x3,0.4915,0.626,0.83,2.28,bismarck_gun_150_x3,0.4915,0.626,0.83,2.28,,,,,,,,,,
"gun_3_x4_greece_ca,bb,bc",,76,gun_3_x4,greece,"ca, bb, bc",,,,,,dido_gun_cal200_x4,0.333,0.432,,2.26,dreadnought_gun_178_x4,0.732,0.858,,1.4,bismarck_gun_b_150_x4,0.4915,0.626,,2.28,bismarck_gun_150_x4,0.4915,0.626,,2.28,,,,,,,,,,
"gun_4_x1_greece_ca,bb,bc",,102,gun_4_x1,greece,"ca, bb, bc",tsesarevich_gun_152_x1,0.646,0.7805,1.7,1.75,dido_gun_cal200_x1,0.442,0.541,1.7,1.98,dreadnought_gun_178_x1,0.868,0.994,1.7,1.3,bismarck_gun_b_150_x1,0.646,0.7805,1.7,1.9,bismarck_gun_150_x1,0.646,0.7805,1.7,1.9,,,,,,,,,,
"gun_4_x2_greece_ca,bb,bc",,102,gun_4_x2,greece,"ca, bb, bc",tsesarevich_gun_152_x2,0.646,0.7805,1.28,1.75,dido_gun_cal200_x2,0.442,0.541,1.28,1.98,dreadnought_gun_178_x2,0.868,0.994,1.28,1.3,bismarck_gun_b_150_x2,0.646,0.7805,1.28,1.9,bismarck_gun_150_x2,0.646,0.7805,1.28,1.9,,,,,,,,,,
"gun_4_x3_greece_ca,bb,bc",,102,gun_4_x3,greece,"ca, bb, bc",tsesarevich_gun_152_x3,0.646,0.7805,1,1.75,dido_gun_cal200_x3,0.442,0.541,1,1.98,dreadnought_gun_178_x3,0.868,0.994,1,1.3,bismarck_gun_b_150_x3,0.646,0.7805,1,1.9,bismarck_gun_150_x3,0.646,0.7805,1,1.9,,,,,,,,,,
"gun_4_x4_greece_ca,bb,bc",,102,gun_4_x4,greece,"ca, bb, bc",,,,,,dido_gun_cal200_x4,0.442,0.541,,1.88,dreadnought_gun_178_x4,0.868,0.994,,1.3,bismarck_gun_b_150_x4,0.646,0.7805,,1.9,bismarck_gun_150_x4,0.646,0.7805,,1.9,,,,,,,,,,
"gun_5_x1_greece_ca,bb,bc",,127,gun_5_x1,greece,"ca, bb, bc",tsesarevich_gun_152_x1,0.8005,0.935,1.25,1.4,dido_gun_cal200_x1,0.551,0.65,1.25,1.54,dreadnought_gun_178_x1,1.004,1.13,1.25,1.1,bismarck_gun_b_150_x1,0.8005,0.935,1.25,1.5,bismarck_gun_150_x1,0.8005,0.935,1.25,1.5,,,,,,,,,,
"gun_5_x2_greece_ca,bb,bc",,127,gun_5_x2,greece,"ca, bb, bc",tsesarevich_gun_152_x2,0.8005,0.935,0.95,1.4,dido_gun_cal200_x2,0.551,0.65,0.95,1.54,dreadnought_gun_178_x2,1.004,1.13,0.95,1.1,bismarck_gun_b_150_x2,0.8005,0.935,0.95,1.5,bismarck_gun_150_x2,0.8005,0.935,0.95,1.5,,,,,,,,,,
"gun_5_x3_greece_ca,bb,bc",,127,gun_5_x3,greece,"ca, bb, bc",tsesarevich_gun_152_x3,0.8005,0.935,0.75,1.4,dido_gun_cal200_x3,0.551,0.65,0.75,1.54,dreadnought_gun_178_x3,1.004,1.13,0.75,1.1,bismarck_gun_b_150_x3,0.8005,0.935,0.75,1.5,bismarck_gun_150_x3,0.8005,0.935,0.75,1.5,,,,,,,,,,
"gun_5_x4_greece_ca,bb,bc",,127,gun_5_x4,greece,"ca, bb, bc",,,,,,dido_gun_cal200_x4,0.551,0.65,,1.46,dreadnought_gun_178_x4,1.004,1.13,,1.1,bismarck_gun_b_150_x4,0.8005,0.935,,1.5,bismarck_gun_150_x4,0.8005,0.935,,1.5,,,,,,,,,,
"gun_6_x1_greece_ca,bb,bc",,152,gun_6_x1,greece,"ca, bb, bc",tsesarevich_gun_152_x1,0.955,1.0895,1.185,1.32,agamemnon_gun_228_x1,0.773,0.8857,1.185,1.32,warrior_gun_228_x1,0.71,0.81,1.185,1.4,nelson_gun_152_x1,0.918,1.0262,1.185,1.36,mont_gun_152_x1,0.93,1.04,1.185,1.36,,,,,,,,,,
"gun_6_x2_greece_ca,bb,bc",,152,gun_6_x2,greece,"ca, bb, bc",tsesarevich_gun_152_x2,0.955,1.0895,0.86,1.32,agamemnon_gun_228_x2,0.773,0.8857,0.86,1.32,warrior_gun_228_x2,0.71,0.81,0.86,1.4,nelson_gun_152_x2,0.918,1.0262,0.86,1.36,mont_gun_152_x2,0.93,1.04,0.86,1.36,,,,,,,,,,
"gun_6_x3_greece_ca,bb,bc",,152,gun_6_x3,greece,"ca, bb, bc",tsesarevich_gun_152_x3,0.955,1.0895,0.66,1.32,agamemnon_gun_228_x3,0.773,0.8857,0.66,1.32,warrior_gun_228_x3,0.71,0.81,0.66,1.4,nelson_gun_152_x3,0.918,1.0262,0.66,1.36,mont_gun_152_x3,0.93,1.04,0.66,1.36,,,,,,,,,,
"gun_6_x4_greece_ca,bb,bc",,152,gun_6_x4,greece,"ca, bb, bc",,,,,,agamemnon_gun_228_x4,0.773,0.8857,,1.32,warrior_gun_228_x4,0.71,0.81,,1.4,nelson_gun_152_x4,0.918,1.0262,,1.62,mont_gun_152_x4,0.93,1.04,,1.36,,,,,,,,,,
"gun_7_x1_greece_cl,ca,bb,bc",,178,gun_7_x1,greece,"cl, ca, bb, bc",tsesarevich_gun_152_x1,1.1095,1.244,1.21,1.3,agamemnon_gun_228_x1,0.8957,1.0084,1.21,1.3,warrior_gun_228_x1,0.819,0.919,1.21,1.4,nelson_gun_152_x1,1.0362,1.1444,1.21,1.38,mont_gun_152_x1,1.057,1.167,1.21,1.36,,,,,,,,,,
"gun_7_x2_greece_cl,ca,bb,bc",,178,gun_7_x2,greece,"cl, ca, bb, bc",tsesarevich_gun_152_x2,1.1095,1.244,0.9,1.3,agamemnon_gun_228_x2,0.8957,1.0084,0.9,1.3,warrior_gun_228_x2,0.819,0.919,0.9,1.4,nelson_gun_152_x2,1.0362,1.1444,0.9,1.38,mont_gun_152_x2,1.057,1.167,0.9,1.36,,,,,,,,,,
"gun_7_x3_greece_cl,ca,bb,bc",,178,gun_7_x3,greece,"cl, ca, bb, bc",tsesarevich_gun_152_x3,1.1095,1.244,0.705,1.3,agamemnon_gun_228_x3,0.8957,1.0084,0.705,1.3,warrior_gun_228_x3,0.819,0.919,0.705,1.4,nelson_gun_152_x3,1.0362,1.1444,0.705,1.38,mont_gun_152_x3,1.057,1.167,0.705,1.36,,,,,,,,,,
"gun_7_x4_greece_cl,ca,bb,bc",,178,gun_7_x4,greece,"cl, ca, bb, bc",,,,,,agamemnon_gun_228_x4,0.8957,1.0084,,1.3,warrior_gun_228_x4,0.819,0.919,,1.4,nelson_gun_152_x4,1.0362,1.1444,,1.65,mont_gun_152_x4,1.057,1.167,,1.36,,,,,,,,,,
