name,technology type,"image for ui, if any",name for ui,historical year,"max year randomization, plus-minus",difficulty of reseach modifier,effect: please see table TechEffects,,effect to add,effect description,old effect description,,comment
tactics_asw_15,tactics_asw,,$technology_name_tactics_asw_15,1911,1,35,"torpedo_det(25), weight(tower_main;-4), weight(tower_sec;-4), cost(tower_main;-12.5), cost(tower_sec;-12.5), asw_mod(50), sub_defend(10)",hydro_1,asw(20),$technology_desc_tactics_asw_15,"The hydrophone is a device that is used for recording or listening to underwater sound, in order to detect enemy submarines and torpedoes. When fitted to submarines it is used to trace nearby threats and help the submarine to evade danger. *Enables Hydrophone Type I on surface ships and submarines, Increases enemy submarine/torpedo detection range (No effect on Electrical Powered Submarines/Torpedoes), Enemy submarine stealth -10%, Friendly submarine survivability +5%*","Enables Hydrophone Type I on surface ships and submarines, Increases enemy submarine/torpedo detection range (No effect on Electrical Powered Submarines/Torpedoes)",
tactics_asw_16,tactics_asw,,$technology_name_tactics_asw_16,1916,1,35,"torpedo_det(45), weight(tower_main;-6), weight(tower_sec;-6), cost(tower_main;-25), cost(tower_sec;-25), asw_mod(65), sub_defend(15)",hydro_2,asw(30),$technology_desc_tactics_asw_16,"The new Hydrophone is more sensitive and allows the detection of sea objects at bigger range. *Enables Hydrophone Type II on surface ships and submarines, Increases enemy submarine/torpedo detection range (No effect on Electrical Powered Submarines/Torpedoes), Enemy submarine stealth -20%, Friendly submarine survivability +10%*","Enables Hydrophone Type II on surface ships and submarines, Increases enemy submarine/torpedo detection range (No effect on Electrical Powered Submarines/Torpedoes)",
tactics_asw_17,tactics_asw,,$technology_name_tactics_asw_17,1925,1,35,"torpedo_det(65), weight(tower_main;-8), weight(tower_sec;-8), cost(tower_main;-40), cost(tower_sec;-40), asw_mod(80), sub_defend(20)",hydro_3,asw(40),$technology_desc_tactics_asw_17,"The most advanced Hydrophone can detect sea objects at very big range but is completely useless against electric submarines and torpedoes. *Enables Hydrophone Type III on surface ships and submarines, Increases enemy submarine/torpedo detection range (No effect on Electrical Powered Submarines/Torpedoes), Enemy submarine stealth -30%, Friendly submarine survivability +15%*","Enables Hydrophone Type III on surface ships and submarines, Increases enemy submarine/torpedo detection range (No effect on Electrical Powered Submarines/Torpedoes)",
tactics_asw_18,tactics_asw,,$technology_name_tactics_asw_18,1935,1,35,"torpedo_det(115), weight(tower_main;-10), weight(tower_sec;-10), cost(tower_main;-65), cost(tower_sec;-65), asw_mod(150), sub_defend(30)",sonar_1,asw(60),$technology_desc_tactics_asw_18,"The Sonar is a revolutionary device that emmits underwater sounds and hears their echo, in order to detect enemy sea vessels. It can also work passively as a Hydrophone, only listening underwater sounds. *Replaces Hydrophone and Enables Sonar station I device for destroyers, cruisers, submarines, Allows the continuous detection of enemy submarines / torpedoes within 4 miles, Enemy submarine stealth -40%, Friendly submarine survivability +25%.","Replaces Hydrophone and Enables Sonar station I device for destroyers, cruisers, submarines",
tactics_asw_19,tactics_asw,,$technology_name_tactics_asw_19,1940,1,35,"torpedo_det(145), weight(tower_main;-12), weight(tower_sec;-12), cost(tower_main;-80), cost(tower_sec;-80), asw_mod(200), sub_defend(40)",sonar_2,asw(80),$technology_desc_tactics_asw_19,"A new advanced Sonar model has bigger detection range. *Enables Sonar station II device for destroyers, cruisers, submarines, Allows the continuous detection of enemy submarines / torpedoes within 6 miles, Enemy submarine stealth -50%, Friendly submarine survivability +35%.","Replaces Hydrophone and Enables Sonar station II device for destroyers, cruisers, submarines",
tactics_asw_20,tactics_asw,,$technology_name_tactics_asw_20,1945,1,35,"torpedo_det(175), weight(tower_main;-15), weight(tower_sec;-15), cost(tower_main;-105), cost(tower_sec;-105), asw_mod(250), sub_defend(50)",sonar_3,asw(100),$technology_desc_tactics_asw_20,"The most advanced Sonar device offers very large detection range. *Enables Sonar station III device for destroyers, cruisers, submarines, Allows the continuous detection of enemy submarines / torpedoes within 8 miles, Enemy submarine stealth -60%, Friendly submarine survivability +45%.","Replaces Hydrophone and Enables Sonar station III device for destroyers, cruisers, submarines",
tactics_asw_21,tactics_asw,,$technology_name_tactics_asw_21,1950,2,45,"end, torpedo_det(5), cost(tower_main;-1.5), cost(tower_sec;-1.5), asw_mod(2), sub_defend(2)",,asw_mod(2),$technology_desc_tactics_asw_21,"The most advanced Sonar device offers very large detection range. *Enables Sonar station III device for destroyers, cruisers, submarines, Allows the continuous detection of enemy submarines / torpedoes within 8 miles, Enemy submarine stealth -60%, Friendly submarine survivability +45%.","Replaces Hydrophone and Enables Sonar station III device for destroyers, cruisers, submarines",
# $techType_name_gun_sec,gun_sec,,,,,,,,,,,,
gun_sec_1,gun_small,,$technology_name_gun_sec_1,1890,,60,"start, gun(2;1)",,,$technology_desc_gun_sec_1,,,
gun_sec_2,gun_small,,$technology_name_gun_sec_2,1890,,60,"start, gun(3;1)",,,$technology_desc_gun_sec_2,,,
gun_sec_3,gun_small,,$technology_name_gun_sec_3,1890,,60,"start, gun(4;1)",,,$technology_desc_gun_sec_3,,,
gun_sec_4,gun_small,,$technology_name_gun_sec_4,1890,,60,"start, gun(5;1)",,,$technology_desc_gun_sec_4,,,
gun_sec_8,gun_small,,$technology_name_gun_sec_8,1895,,60,gun(2;2),,,$technology_desc_gun_sec_8,,,
gun_sec_9,gun_small,,$technology_name_gun_sec_9,1896,,60,gun(3;2),,,$technology_desc_gun_sec_9,,,
gun_sec_10,gun_small,,$technology_name_gun_sec_10,1897,,60,gun(4;2),,,$technology_desc_gun_sec_10,,,
gun_sec_11,gun_small,,$technology_name_gun_sec_11,1898,,60,gun(5;2),,,$technology_desc_gun_sec_11,,,
gun_sec_15,gun_small,,$technology_name_gun_sec_15,1902,,60,gun(2;3),,,$technology_desc_gun_sec_15,,,
gun_sec_16,gun_small,,$technology_name_gun_sec_16,1906,,60,gun(3;3),,,$technology_desc_gun_sec_16,,,
gun_sec_17,gun_small,,$technology_name_gun_sec_17,1907,,60,gun(4;3),,,$technology_desc_gun_sec_17,,,
gun_sec_18,gun_small,,$technology_name_gun_sec_18,1908,,60,gun(5;3),,,$technology_desc_gun_sec_18,,,
gun_sec_22,gun_small,,$technology_name_gun_sec_22,1925,,60,gun(2;4),,,$technology_desc_gun_sec_22,,,
gun_sec_23,gun_small,,$technology_name_gun_sec_23,1926,,60,gun(3;4),,,$technology_desc_gun_sec_23,,,
gun_sec_24,gun_small,,$technology_name_gun_sec_24,1927,,60,gun(4;4),,,$technology_desc_gun_sec_24,,,
gun_sec_25,gun_small,,$technology_name_gun_sec_25,1928,,60,gun(5;4),,,$technology_desc_gun_sec_25,,,
gun_sec_100,gun_small,,fake,1931,,30,,,,fake tech test,,,
gun_sec_29,gun_small,,$technology_name_gun_sec_29,1934,,60,gun(2;5),,,$technology_desc_gun_sec_29,,,
gun_sec_30,gun_small,,$technology_name_gun_sec_30,1935,,60,gun(3;5),,,$technology_desc_gun_sec_30,,,
gun_sec_31,gun_small,,$technology_name_gun_sec_31,1936,,60,gun(4;5),,,$technology_desc_gun_sec_31,,,
gun_sec_32,gun_small,,$technology_name_gun_sec_32,1937,,60,gun(5;5),,,$technology_desc_gun_sec_32,,,
,,,,,,,,,,,,,
gun_sec_5,gun_medium,,$technology_name_gun_sec_5,1890,,70,"start, gun(6;1)",,,$technology_desc_gun_sec_5,,,
gun_sec_6,gun_medium,,$technology_name_gun_sec_6,1890,,70,"start, gun(7;1)",,,$technology_desc_gun_sec_6,,,
gun_sec_7,gun_medium,,$technology_name_gun_sec_7,1890,,70,"start, gun(8;1)",,,$technology_desc_gun_sec_7,,,
gun_sec_12,gun_medium,,$technology_name_gun_sec_12,1899,,70,gun(6;2),,,$technology_desc_gun_sec_12,,,
gun_sec_13,gun_medium,,$technology_name_gun_sec_13,1900,,70,gun(7;2),,,$technology_desc_gun_sec_13,,,
gun_sec_14,gun_medium,,$technology_name_gun_sec_14,1901,,70,gun(8;2),,,$technology_desc_gun_sec_14,,,
gun_sec_19,gun_medium,,$technology_name_gun_sec_19,1909,,70,gun(6;3),,,$technology_desc_gun_sec_19,,,
gun_sec_20,gun_medium,,$technology_name_gun_sec_20,1910,,70,gun(7;3),,,$technology_desc_gun_sec_20,,,
gun_sec_21,gun_medium,,$technology_name_gun_sec_21,1911,,70,gun(8;3),,,$technology_desc_gun_sec_21,,,
gun_sec_26,gun_medium,,$technology_name_gun_sec_26,1929,,70,gun(6;4),,,$technology_desc_gun_sec_26,,,
gun_sec_27,gun_medium,,$technology_name_gun_sec_27,1930,,70,gun(7;4),,,$technology_desc_gun_sec_27,,,
gun_sec_28,gun_medium,,$technology_name_gun_sec_28,1931,,70,gun(8;4),,,$technology_desc_gun_sec_28,,,
gun_sec_33,gun_medium,,$technology_name_gun_sec_33,1938,,70,gun(6;5),,,$technology_desc_gun_sec_33,,,
gun_sec_34,gun_medium,,$technology_name_gun_sec_34,1939,,70,gun(7;5),,,$technology_desc_gun_sec_34,,,
gun_sec_35,gun_medium,,$technology_name_gun_sec_35,1940,,70,gun(8;5),,,$technology_desc_gun_sec_35,,,
# $techType_name_gun_main,gun_main,,,,,,,,,,,,
gun_main_1,gun_large,,$technology_name_gun_main_4,1890,,80,"start, gun(9;1)",,,$technology_desc_gun_main_4,,,
gun_main_2,gun_large,,$technology_name_gun_main_1,1890,,80,"start, gun(10;1)",,,$technology_desc_gun_main_1,,,
gun_main_3,gun_large,,$technology_name_gun_main_2,1890,,80,"start, gun(11;1)",,,$technology_desc_gun_main_2,,,
gun_main_4,gun_large,,$technology_name_gun_main_3,1890,,80,"start, gun(12;1)",,,$technology_desc_gun_main_3,,,
gun_main_9,gun_large,,$technology_name_gun_main_6,1900,,80,gun(9;2),,,$technology_desc_gun_main_6,,,
gun_main_10,gun_large,,$technology_name_gun_main_7,1901,,80,gun(10;2),,,$technology_desc_gun_main_7,,,
gun_main_11,gun_large,,$technology_name_gun_main_8,1902,,80,gun(11;2),,,$technology_desc_gun_main_8,,,
gun_main_12,gun_large,,$technology_name_gun_main_9,1903,,80,gun(12;2),,,$technology_desc_gun_main_9,,,
gun_main_21,gun_large,,$technology_name_gun_main_11,1912,,80,gun(9;3),,,$technology_desc_gun_main_11,,,
gun_main_22,gun_large,,$technology_name_gun_main_12,1913,,80,gun(10;3),,,$technology_desc_gun_main_12,,,
gun_main_23,gun_large,,$technology_name_gun_main_13,1914,,80,gun(11;3),,,$technology_desc_gun_main_13,,,
gun_main_24,gun_large,,$technology_name_gun_main_14,1916,,80,gun(12;3),,,$technology_desc_gun_main_14,,,
gun_main_33,gun_large,,$technology_name_gun_main_21,1924,,80,gun(9;4),,,$technology_desc_gun_main_21,,,
gun_main_34,gun_large,,$technology_name_gun_main_22,1925,,80,gun(10;4),,,$technology_desc_gun_main_22,,,
gun_main_35,gun_large,,$technology_name_gun_main_26,1926,,80,gun(11;4),,,$technology_desc_gun_main_26,,,
gun_main_36,gun_large,,$technology_name_gun_main_29,1927,,80,gun(12;4),,,$technology_desc_gun_main_29,,,
gun_main_100,gun_large,,fake,1931,,40,,,,fake gun tech test,,,
gun_main_45,gun_large,,$technology_name_gun_main_27,1936,,80,gun(9;5),,,$technology_desc_gun_main_27,,,
gun_main_46,gun_large,,$technology_name_gun_main_33,1937,,80,gun(10;5),,,$technology_desc_gun_main_33,,,
gun_main_47,gun_large,,$technology_name_gun_main_34,1938,,80,gun(11;5),,,$technology_desc_gun_main_34,,,
gun_main_48,gun_large,,$technology_name_gun_main_35,1939,,80,gun(12;5),,,$technology_desc_gun_main_35,,,
,,,,,,,,,,,,,
gun_main_5,gun_verylarge,,$technology_name_gun_main_5,1895,,90,gun(13;1),,,$technology_desc_gun_main_5,,,
gun_main_6,gun_verylarge,,$technology_name_gun_main_16,1896,,90,gun(14;1),,,$technology_desc_gun_main_16,,,
gun_main_7,gun_verylarge,,$technology_name_gun_main_18,1897,,90,gun(15;1),,,$technology_desc_gun_main_18,,,
gun_main_8,gun_verylarge,,$technology_name_gun_main_20,1898,,90,gun(16;1),,,$technology_desc_gun_main_20,,,
gun_main_13,gun_verylarge,,$technology_name_gun_main_10,1904,,90,gun(13;2),,,$technology_desc_gun_main_10,,,
gun_main_14,gun_verylarge,,$technology_name_gun_main_17,1905,,90,gun(14;2),,,$technology_desc_gun_main_17,,,
gun_main_15,gun_verylarge,,$technology_name_gun_main_23,1906,,90,gun(15;2),,,$technology_desc_gun_main_23,,,
gun_main_16,gun_verylarge,,$technology_name_gun_main_24,1907,,90,gun(16;2),,,$technology_desc_gun_main_24,,,
gun_main_25,gun_verylarge,,$technology_name_gun_main_15,1917,,90,gun(13;3),,,$technology_desc_gun_main_15,,,
gun_main_26,gun_verylarge,,$technology_name_gun_main_19,1918,,90,gun(14;3),,,$technology_desc_gun_main_19,,,
gun_main_27,gun_verylarge,,$technology_name_gun_main_28,1919,,90,gun(15;3),,,$technology_desc_gun_main_28,,,
gun_main_28,gun_verylarge,,$technology_name_gun_main_30,1920,,90,gun(16;3),,,$technology_desc_gun_main_30,,,
gun_main_37,gun_verylarge,,$technology_name_gun_main_31,1928,,90,gun(13;4),,,$technology_desc_gun_main_31,,,
gun_main_38,gun_verylarge,,$technology_name_gun_main_43,1929,,90,gun(14;4),,,$technology_desc_gun_main_43,,,
gun_main_39,gun_verylarge,,$technology_name_gun_main_48,1930,,90,gun(15;4),,,$technology_desc_gun_main_48,,,
gun_main_40,gun_verylarge,,$technology_name_gun_main_51,1931,,90,gun(16;4),,,$technology_desc_gun_main_51,,,
gun_main_49,gun_verylarge,,$technology_name_gun_main_39,1940,,90,gun(13;5),,,$technology_desc_gun_main_39,,,
gun_main_50,gun_verylarge,,$technology_name_gun_main_49,1941,,90,gun(14;5),,,$technology_desc_gun_main_49,,,
