#id (do not edit)                ,enabled / disabled,caliber in mm,sub-name,country override (several),ship type override (several),"model, grade N","scaling, grade N","scaling, grade N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@name,enabled,#mm,subName,countries,shipTypes,model_1,scale_1,max_scale_1,weight_modifier_1,caliber_length_modifier_1,model_2,scale_2,max_scale_2,weight_modifier_12,caliber_length_modifier_2,model_3,scale_3,max_scale_3,weight_modifier_13,caliber_length_modifier_3,model_4,scale_4,max_scale_4,weight_modifier_14,caliber_length_modifier_4,model_5,scale_5,max_scale_5,weight_modifier_15,caliber_length_modifier_5,#,#,#,#,#,#,#,#,#,#
"gun_5_x2_china_ca,bb,bc",,127,gun_5_x2,china,"ca, bb, bc",maine_gun_152_x2,1.146,1.34,0.95,,maine_gun_230_x2,0.868,0.994,0.95,,dreadnought_gun_178_x2,1.004,1.13,0.95,,dreadnought_gun_178_x2,1.004,1.13,0.95,,ussr_gun_152_x2,0.8005,0.935,0.95,,,,,,,,,,,
"gun_5_x3_china_ca,bb,bc",,127,gun_5_x3,china,"ca, bb, bc",maine_gun_152_x3,1.146,1.34,0.75,,maine_gun_230_x3,0.868,0.994,0.75,,dreadnought_gun_178_x3,1.004,1.13,0.75,,dreadnought_gun_178_x3,1.004,1.13,0.75,,ussr_gun_152_x3,0.8005,0.935,0.75,,,,,,,,,,,
"gun_5_x4_china_ca,bb,bc",,127,gun_5_x4,china,"ca, bb, bc",,,,,,,,,,,dreadnought_gun_178_x4,1.004,1.13,,,dreadnought_gun_178_x4,1.004,1.13,,,bismarck_gun_150_x4,0.646,0.7805,,,,,,,,,,,,
"gun_6_x1_china_ca,bb,bc",,152,gun_6_x1,china,"ca, bb, bc",maine_gun_254_x1_a,0.65,0.745,1.185,,,,,1.185,,,,,1.185,,,,,1.185,,,,,1.185,,,,,,,,,,,
"gun_6_x2_china_ca,bb,bc",,152,gun_6_x2,china,"ca, bb, bc",maine_gun_254_x2_a,0.65,0.745,0.86,,maine_gun_230_x2,1.004,1.13,0.86,,dreadnought_gun_178_x2,1.14,1.266,0.86,,dreadnought_gun_178_x2,1.14,1.266,0.86,,ussr_gun_152_x2,0.955,1.0895,0.86,,,,,,,,,,,
"gun_6_x3_china_ca,bb,bc",,152,gun_6_x3,china,"ca, bb, bc",maine_gun_254_x3_a,0.65,0.745,0.66,,maine_gun_230_x3,1.004,1.13,0.66,,dreadnought_gun_178_x3,1.14,1.266,0.66,,dreadnought_gun_178_x3,1.14,1.266,0.66,,ussr_gun_152_x3,0.955,1.0895,0.66,,,,,,,,,,,
"gun_6_x4_china_ca,bb,bc",,152,gun_6_x4,china,"ca, bb, bc",,,,,,,,,,,dreadnought_gun_178_x4,1.14,1.266,,,dreadnought_gun_178_x4,1.14,1.266,,,bismarck_gun_150_x4,0.8005,0.935,,,,,,,,,,,,
"gun_7_x1_china_cl,ca,bb,bc",,178,gun_7_x1,china,"cl, ca, bb, bc",maine_gun_254_x1_a,0.755,0.85,1.21,,maine_gun_254_x1_b,0.793,0.906,1.21,,brooklyn_gun_152_x1,0.857,0.974,1.21,,brooklyn_gun_152_x1,0.857,0.974,1.21,,brooklyn_gun_b_152_x1,0.857,0.974,1.21,,,,,,,,,,,
"gun_7_x2_china_cl,ca,bb,bc",,178,gun_7_x2,china,"cl, ca, bb, bc",maine_gun_254_x2_a,0.755,0.85,0.9,,maine_gun_254_x2_b,0.793,0.906,0.9,,brooklyn_gun_152_x2,0.857,0.974,0.9,,brooklyn_gun_152_x2,0.857,0.974,0.9,,brooklyn_gun_b_152_x2,0.857,0.974,0.9,,,,,,,,,,,
"gun_7_x3_china_cl,ca,bb,bc",,178,gun_7_x3,china,"cl, ca, bb, bc",maine_gun_254_x3_a,0.755,0.85,0.705,,maine_gun_254_x3_b,0.793,0.906,0.705,,brooklyn_gun_152_x3,0.857,0.974,0.705,,brooklyn_gun_152_x3,0.857,0.974,0.705,,brooklyn_gun_b_152_x3,0.857,0.974,0.705,,,,,,,,,,,
"gun_7_x4_china_cl,ca,bb,bc",,178,gun_7_x4,china,"cl, ca, bb, bc",,,,,,,,,,,brooklyn_gun_152_x4,0.857,0.974,,,brooklyn_gun_152_x4,0.857,0.974,,,brooklyn_gun_b_152_x4,0.857,0.974,,,,,,,,,,,,
"gun_8_x1_china_ca,bb,bc",,203,gun_8_x1,china,"ca, bb, bc",maine_gun_254_x1_a,0.86,0.955,1.17,,maine_gun_254_x1_b,0.916,1.029,1.17,,brooklyn_gun_152_x1,0.984,1.101,1.17,,brooklyn_gun_152_x1,0.984,1.101,1.17,,brooklyn_gun_b_152_x1,0.984,1.101,1.17,,,,,,,,,,,
"gun_8_x2_china_ca,bb,bc",,203,gun_8_x2,china,"ca, bb, bc",maine_gun_254_x2_a,0.86,0.955,0.88,,maine_gun_254_x2_b,0.916,1.029,0.88,,brooklyn_gun_152_x2,0.984,1.101,0.88,,brooklyn_gun_152_x2,0.984,1.101,0.88,,brooklyn_gun_b_152_x2,0.984,1.101,0.88,,,,,,,,,,,
"gun_8_x3_china_ca,bb,bc",,203,gun_8_x3,china,"ca, bb, bc",maine_gun_254_x3_a,0.86,0.955,0.69,,maine_gun_254_x3_b,0.916,1.029,0.69,,brooklyn_gun_152_x3,0.984,1.101,0.69,,brooklyn_gun_152_x3,0.984,1.101,0.69,,brooklyn_gun_b_152_x3,0.984,1.101,0.69,,,,,,,,,,,
"gun_8_x4_china_ca,bb,bc",,203,gun_8_x4,china,"ca, bb, bc",,,,,,,,,,,brooklyn_gun_152_x4,0.984,1.101,,,brooklyn_gun_152_x4,0.984,1.101,,,brooklyn_gun_b_152_x4,0.984,1.101,,,,,,,,,,,,
"gun_9_x1_china_ca,bb,bc",,229,gun_9_x1,china,"ca, bb, bc",maine_gun_254_x1_a,0.965,1.06,1.1,,maine_gun_254_x1_b,1.039,1.152,1.1,,dreadnought_gun_b_305_x1,0.863,0.944,1.1,,brooklyn_gun_152_x1,1.111,1.228,1.1,,brooklyn_gun_b_152_x1,1.111,1.228,1.1,,,,,,,,,,,
"gun_9_x2_china_ca,bb,bc",,229,gun_9_x2,china,"ca, bb, bc",maine_gun_254_x2_a,0.965,1.06,0.82,,maine_gun_254_x2_b,1.039,1.152,0.82,,dreadnought_gun_b_305_x2,0.863,0.944,0.82,,brooklyn_gun_152_x2,1.111,1.228,0.82,,brooklyn_gun_b_152_x2,1.111,1.228,0.82,,,,,,,,,,,
"gun_9_x3_china_ca,bb,bc",,229,gun_9_x3,china,"ca, bb, bc",maine_gun_254_x3_a,0.965,1.06,0.64,,maine_gun_254_x3_b,1.039,1.152,0.64,,dreadnought_gun_b_305_x3,0.863,0.944,0.64,,brooklyn_gun_152_x3,1.111,1.228,0.64,,brooklyn_gun_b_152_x3,1.111,1.228,0.64,,,,,,,,,,,
"gun_9_x4_china_ca,bb,bc",,229,gun_9_x4,china,"ca, bb, bc",,,,,,,,,,,dreadnought_gun_b_305_x4,0.863,0.944,,,brooklyn_gun_152_x4,1.111,1.228,,,brooklyn_gun_b_152_x4,1.111,1.228,,,,,,,,,,,,
"gun_10_x1_china_ca,bb,bc",,254,gun_10_x1,china,"ca, bb, bc",maine_gun_254_x1_a,1.07,1.165,1.2,,maine_gun_254_x1_b,1.162,1.275,1.2,,dreadnought_gun_b_305_x1,0.954,1.035,1.2,,brooklyn_gun_152_x1,1.238,1.355,1.2,,brooklyn_gun_b_152_x1,1.238,1.355,1.2,,,,,,,,,,,
"gun_10_x2_china_ca,bb,bc",,254,gun_10_x2,china,"ca, bb, bc",maine_gun_254_x2_a,1.07,1.165,0.9,,maine_gun_254_x2_b,1.162,1.275,0.9,,dreadnought_gun_b_305_x2,0.954,1.035,0.9,,brooklyn_gun_152_x2,1.238,1.355,0.9,,brooklyn_gun_b_152_x2,1.238,1.355,0.9,,,,,,,,,,,
"gun_10_x3_china_ca,bb,bc",,254,gun_10_x3,china,"ca, bb, bc",maine_gun_254_x3_a,1.07,1.165,0.68,,maine_gun_254_x3_b,1.162,1.275,0.68,,dreadnought_gun_b_305_x3,0.954,1.035,0.68,,brooklyn_gun_152_x3,1.238,1.355,0.68,,brooklyn_gun_b_152_x3,1.238,1.355,0.68,,,,,,,,,,,
"gun_10_x4_china_ca,bb,bc",,254,gun_10_x4,china,"ca, bb, bc",,,,,,,,,,,dreadnought_gun_b_305_x4,0.954,1.035,,,brooklyn_gun_152_x4,1.238,1.355,,,brooklyn_gun_b_152_x4,1.238,1.355,,,,,,,,,,,,
"gun_11_x1_china_ca,bb,bc",,279,gun_11_x1,china,"ca, bb, bc",maine_gun_254_x1_a,1.175,1.27,1.07,,maine_gun_254_x1_b,1.285,1.398,1.07,,dreadnought_gun_b_305_x1,1.045,1.126,1.07,,ussr_gun_406_x1,0.645,0.69,1.07,,ussr_gun_406_x1,0.645,0.69,1.07,,,,,,,,,,,
"gun_11_x2_china_ca,bb,bc",,279,gun_11_x2,china,"ca, bb, bc",maine_gun_254_x2_a,1.175,1.27,0.82,,maine_gun_254_x2_b,1.285,1.398,0.82,,dreadnought_gun_b_305_x2,1.045,1.126,0.82,,ussr_gun_406_x2,0.645,0.69,0.82,,ussr_gun_406_x2,0.645,0.69,0.82,,,,,,,,,,,
"gun_11_x3_china_ca,bb,bc",,279,gun_11_x3,china,"ca, bb, bc",maine_gun_254_x3_a,1.175,1.27,0.66,,maine_gun_254_x3_b,1.285,1.398,0.66,,dreadnought_gun_b_305_x3,1.045,1.126,0.66,,ussr_gun_406_x3,0.645,0.69,0.66,,ussr_gun_406_x3,0.645,0.69,0.66,,,,,,,,,,,
"gun_11_x4_china_ca,bb,bc",,279,gun_11_x4,china,"ca, bb, bc",,,,,,,,,,,dreadnought_gun_b_305_x4,1.045,1.126,,,ussr_gun_406_x4,0.645,0.69,,,ussr_gun_406_x4,0.645,0.69,,,,,,,,,,,,
"gun_12_x1_china_bb,bc",,305,gun_12_x1,china,"bb, bc",maine_gun_254_x1_a,1.28,1.375,1.07,,maine_gun_254_x1_b,1.408,1.521,1.07,,dreadnought_gun_b_305_x1,1.136,1.217,1.07,,ussr_gun_406_x1,0.695,0.74,1.07,,ussr_gun_406_x1,0.695,0.74,1.07,,,,,,,,,,,
"gun_12_x2_china_bb,bc",,305,gun_12_x2,china,"bb, bc",maine_gun_254_x2_a,1.28,1.375,0.82,,maine_gun_254_x2_b,1.408,1.521,0.82,,dreadnought_gun_b_305_x2,1.136,1.217,0.82,,ussr_gun_406_x2,0.695,0.74,0.82,,ussr_gun_406_x2,0.695,0.74,0.82,,,,,,,,,,,
"gun_12_x3_china_bb,bc",,305,gun_12_x3,china,"bb, bc",maine_gun_254_x3_a,1.28,1.375,0.66,,maine_gun_254_x3_b,1.408,1.521,0.66,,dreadnought_gun_b_305_x3,1.136,1.217,0.66,,ussr_gun_406_x3,0.695,0.74,0.66,,ussr_gun_406_x3,0.695,0.74,0.66,,,,,,,,,,,
"gun_12_x4_china_bb,bc",,305,gun_12_x4,china,"bb, bc",,,,,,,,,,,dreadnought_gun_b_305_x4,1.136,1.217,,,ussr_gun_406_x4,0.695,0.74,,,ussr_gun_406_x4,0.695,0.74,,,,,,,,,,,,
"gun_13_x1_china_bb,bc",,330,gun_13_x1,china,"bb, bc",maine_gun_254_x1_a,1.385,1.48,1.13,,ny_gun_210_x1,2.0365,2.171,1.13,,dreadnought_gun_b_305_x1,1.227,1.308,1.13,,ussr_gun_406_x1,0.745,0.79,1.13,,ussr_gun_406_x1,0.745,0.79,1.13,,,,,,,,,,,
"gun_13_x2_china_bb,bc",,330,gun_13_x2,china,"bb, bc",maine_gun_254_x2_a,1.385,1.48,0.88,,ny_gun_210_x2,2.0365,2.171,0.88,,dreadnought_gun_b_305_x2,1.227,1.308,0.88,,ussr_gun_406_x2,0.745,0.79,0.88,,ussr_gun_406_x2,0.745,0.79,0.88,,,,,,,,,,,
"gun_13_x3_china_bb,bc",,330,gun_13_x3,china,"bb, bc",maine_gun_254_x3_a,1.385,1.48,0.705,,ny_gun_210_x3,2.0365,2.171,0.705,,dreadnought_gun_b_305_x3,1.227,1.308,0.705,,ussr_gun_406_x3,0.745,0.79,0.705,,ussr_gun_406_x3,0.745,0.79,0.705,,,,,,,,,,,
"gun_13_x4_china_bb,bc",,330,gun_13_x4,china,"bb, bc",,,,,,,,,,,dreadnought_gun_b_305_x4,1.227,1.308,,,ussr_gun_406_x4,0.745,0.79,,,ussr_gun_406_x4,0.745,0.79,,,,,,,,,,,,
"gun_14_x1_china_bb,bc",,356,gun_14_x1,china,"bb, bc",maine_gun_254_x1_a,1.49,1.585,1.13,,ny_gun_210_x1,2.191,2.3255,1.13,,dreadnought_gun_b_305_x1,1.318,1.399,1.13,,ussr_gun_406_x1,0.795,0.84,1.13,,ussr_gun_406_x1,0.795,0.84,1.13,,,,,,,,,,,
"gun_14_x2_china_bb,bc",,356,gun_14_x2,china,"bb, bc",maine_gun_254_x2_a,1.49,1.585,0.88,,ny_gun_210_x2,2.191,2.3255,0.88,,dreadnought_gun_b_305_x2,1.318,1.399,0.88,,ussr_gun_406_x2,0.795,0.84,0.88,,ussr_gun_406_x2,0.795,0.84,0.88,,,,,,,,,,,
"gun_14_x3_china_bb,bc",,356,gun_14_x3,china,"bb, bc",maine_gun_254_x3_a,1.49,1.585,0.705,,ny_gun_210_x3,2.191,2.3255,0.705,,dreadnought_gun_b_305_x3,1.318,1.399,0.705,,ussr_gun_406_x3,0.795,0.84,0.705,,ussr_gun_406_x3,0.795,0.84,0.705,,,,,,,,,,,
"gun_14_x4_china_bb,bc",,356,gun_14_x4,china,"bb, bc",,,,,,,,,,,dreadnought_gun_b_305_x4,1.318,1.399,,,ussr_gun_406_x4,0.795,0.84,,,ussr_gun_406_x4,0.795,0.84,,,,,,,,,,,,
"gun_15_x1_china_bb,bc",,381,gun_15_x1,china,"bb, bc",maine_gun_254_x1_a,1.595,1.69,1.14,,ny_gun_210_x1,2.3455,2.48,1.14,,ny_gun_356_x1,1.409,1.49,1.14,,ussr_gun_406_x1,0.845,0.89,1.14,,ussr_gun_406_x1,0.845,0.89,1.14,,,,,,,,,,,
"gun_15_x2_china_bb,bc",,381,gun_15_x2,china,"bb, bc",maine_gun_254_x2_a,1.595,1.69,0.9,,ny_gun_210_x2,2.3455,2.48,0.9,,ny_gun_356_x2,1.409,1.49,0.9,,ussr_gun_406_x2,0.845,0.89,0.9,,ussr_gun_406_x2,0.845,0.89,0.9,,,,,,,,,,,
"gun_15_x3_china_bb,bc",,381,gun_15_x3,china,"bb, bc",maine_gun_254_x3_a,1.595,1.69,0.72,,ny_gun_210_x3,2.3455,2.48,0.72,,ny_gun_356_x3,1.409,1.49,0.72,,ussr_gun_406_x3,0.845,0.89,0.72,,ussr_gun_406_x3,0.845,0.89,0.72,,,,,,,,,,,
"gun_15_x4_china_bb,bc",,381,gun_15_x4,china,"bb, bc",,,,,,,,,,,ny_gun_356_x4,1.409,1.49,,,ussr_gun_406_x4,0.845,0.89,,,ussr_gun_406_x4,0.845,0.89,,,,,,,,,,,,
"gun_16_x1_china_bb,bc",,406,gun_16_x1,china,"bb, bc",maine_gun_254_x1_a,1.7,1.795,1.15,,ny_gun_210_x1,2.5,2.6345,1.15,,ny_gun_356_x1,1.5,1.581,1.15,,ussr_gun_406_x1,0.895,0.94,1.15,,ussr_gun_406_x1,0.895,0.94,1.15,,,,,,,,,,,
"gun_16_x2_china_bb,bc",,406,gun_16_x2,china,"bb, bc",maine_gun_254_x2_a,1.7,1.795,0.93,,ny_gun_210_x2,2.5,2.6345,0.93,,ny_gun_356_x2,1.5,1.581,0.93,,ussr_gun_406_x2,0.895,0.94,0.93,,ussr_gun_406_x2,0.895,0.94,0.93,,,,,,,,,,,
"gun_16_x3_china_bb,bc",,406,gun_16_x3,china,"bb, bc",maine_gun_254_x3_a,1.7,1.795,0.75,,ny_gun_210_x3,2.5,2.6345,0.75,,ny_gun_356_x3,1.5,1.581,0.75,,ussr_gun_406_x3,0.895,0.94,0.75,,ussr_gun_406_x3,0.895,0.94,0.75,,,,,,,,,,,
"gun_16_x4_china_bb,bc",,406,gun_16_x4,china,"bb, bc",,,,,,,,,,,ny_gun_356_x4,1.5,1.581,,,ussr_gun_406_x4,0.895,0.94,,,ussr_gun_406_x4,0.895,0.94,,,,,,,,,,,,
"gun_17_x1_china_bb,bc",,432,gun_17_x1,china,"bb, bc",ny_gun_210_x1,2.6545,2.789,1.2,,ny_gun_356_x1,1.591,1.672,1.2,,yamato_gun_460_x1,0.945,0.99,1.2,,yamato_gun_b_460_x1,0.945,0.99,1.2,,yamato_gun_b_460_x1,0.945,0.99,1.2,,,,,,,,,,,
"gun_17_x2_china_bb,bc",,432,gun_17_x2,china,"bb, bc",ny_gun_210_x2,2.6545,2.789,0.95,,ny_gun_356_x2,1.591,1.672,0.95,,yamato_gun_460_x2,0.945,0.99,0.95,,yamato_gun_b_460_x2,0.945,0.99,0.95,,yamato_gun_b_460_x2,0.945,0.99,0.95,,,,,,,,,,,
"gun_17_x3_china_bb,bc",,432,gun_17_x3,china,"bb, bc",ny_gun_210_x3,2.6545,2.789,0.775,,ny_gun_356_x3,1.591,1.672,0.775,,yamato_gun_460_x3,0.945,0.99,0.775,,yamato_gun_b_460_x3,0.945,0.99,0.775,,yamato_gun_b_460_x3,0.945,0.99,0.775,,,,,,,,,,,
"gun_17_x4_china_bb,bc",,432,gun_17_x4,china,"bb, bc",,,,,,ny_gun_356_x4,1.591,1.672,,,yamato_gun_460_x4,0.945,0.99,,,yamato_gun_b_460_x4,0.945,0.99,,,yamato_gun_b_460_x4,0.945,0.99,,,,,,,,,,,,
"gun_18_x1_china_bb,bc",,457,gun_18_x1,china,"bb, bc",ny_gun_210_x1,2.809,2.9435,1.23,,ny_gun_356_x1,1.682,1.763,1.23,,yamato_gun_460_x1,0.995,1.04,1.23,,yamato_gun_b_460_x1,0.995,1.04,1.23,,yamato_gun_b_460_x1,0.995,1.04,1.23,,,,,,,,,,,
"gun_18_x2_china_bb,bc",,457,gun_18_x2,china,"bb, bc",ny_gun_210_x2,2.809,2.9435,0.985,,ny_gun_356_x2,1.682,1.763,0.985,,yamato_gun_460_x2,0.995,1.04,0.985,,yamato_gun_b_460_x2,0.995,1.04,0.985,,yamato_gun_b_460_x2,0.995,1.04,0.985,,,,,,,,,,,
"gun_18_x3_china_bb,bc",,457,gun_18_x3,china,"bb, bc",ny_gun_210_x3,2.809,2.9435,0.81,,ny_gun_356_x3,1.682,1.763,0.81,,yamato_gun_460_x3,0.995,1.04,0.81,,yamato_gun_b_460_x3,0.995,1.04,0.81,,yamato_gun_b_460_x3,0.995,1.04,0.81,,,,,,,,,,,
"gun_18_x4_china_bb,bc",,457,gun_18_x4,china,"bb, bc",,,,,,ny_gun_356_x4,1.682,1.763,,,yamato_gun_460_x4,0.995,1.04,,,yamato_gun_b_460_x4,0.995,1.04,,,yamato_gun_b_460_x4,0.995,1.04,,,,,,,,,,,,
"gun_19_x1_china_bb,bc",,483,gun_19_x1,china,"bb, bc",ny_gun_210_x1,2.9635,3.098,1.16,,ny_gun_356_x1,1.773,1.854,1.16,,yamato_gun_460_x1,1.045,1.09,1.16,,yamato_gun_b_460_x1,1.045,1.09,1.16,,yamato_gun_b_460_x1,1.045,1.09,1.16,,,,,,,,,,,
"gun_19_x2_china_bb,bc",,483,gun_19_x2,china,"bb, bc",ny_gun_210_x2,2.9635,3.098,0.95,,ny_gun_356_x2,1.773,1.854,0.95,,yamato_gun_460_x2,1.045,1.09,0.95,,yamato_gun_b_460_x2,1.045,1.09,0.95,,yamato_gun_b_460_x2,1.045,1.09,0.95,,,,,,,,,,,
"gun_19_x3_china_bb,bc",,483,gun_19_x3,china,"bb, bc",ny_gun_210_x3,2.9635,3.098,0.78,,ny_gun_356_x3,1.773,1.854,0.78,,yamato_gun_460_x3,1.045,1.09,0.78,,yamato_gun_b_460_x3,1.045,1.09,0.78,,yamato_gun_b_460_x3,1.045,1.09,0.78,,,,,,,,,,,
"gun_19_x4_china_bb,bc",,483,gun_19_x4,china,"bb, bc",,,,,,ny_gun_356_x4,1.773,1.854,,,yamato_gun_460_x4,1.045,1.09,,,yamato_gun_b_460_x4,1.045,1.09,,,yamato_gun_b_460_x4,1.045,1.09,,,,,,,,,,,,
"gun_20_x1_china_bb,bc",,508,gun_20_x1,china,"bb, bc",ny_gun_210_x1,3.118,3.2525,1.05,,ny_gun_356_x1,1.864,1.945,1.05,,yamato_gun_460_x1,1.095,1.14,1.05,,yamato_gun_b_460_x1,1.095,1.14,1.05,,yamato_gun_b_460_x1,1.095,1.14,1.05,,,,,,,,,,,
"gun_20_x2_china_bb,bc",,508,gun_20_x2,china,"bb, bc",ny_gun_210_x2,3.118,3.2525,0.85,,ny_gun_356_x2,1.864,1.945,0.85,,yamato_gun_460_x2,1.095,1.14,0.85,,yamato_gun_b_460_x2,1.095,1.14,0.85,,yamato_gun_b_460_x2,1.095,1.14,0.85,,,,,,,,,,,
"gun_20_x3_china_bb,bc",,508,gun_20_x3,china,"bb, bc",ny_gun_210_x3,3.118,3.2525,0.7,,ny_gun_356_x3,1.864,1.945,0.7,,yamato_gun_460_x3,1.095,1.14,0.7,,yamato_gun_b_460_x3,1.095,1.14,0.7,,yamato_gun_b_460_x3,1.095,1.14,0.7,,,,,,,,,,,
"gun_20_x4_china_bb,bc",,508,gun_20_x4,china,"bb, bc",,,,,,ny_gun_356_x4,1.864,1.945,,,yamato_gun_460_x4,1.095,1.14,,,yamato_gun_b_460_x4,1.095,1.14,,,yamato_gun_b_460_x4,1.095,1.14,,,,,,,,,,,,
gun_2_x1_alt_china,,51,gun_2_x1_alt,china,,brandenburg_gun_76_x1,0.7242,0.8485,0.92,,small_gun_e_76_x1,0.7333,0.8591,0.92,,pen_gun_127_x1,0.6842,0.8016,0.92,,pen_gun_127_x1,0.6927,0.8116,0.92,,bismarck_gun_105_x1,0.7563,0.8861,0.92,,,,,,,,,,,
gun_2_x2_alt_china,,51,gun_2_x2_alt,china,,maine_gun_152_x2,0.6054,0.7093,0.7,,maine_gun_152_x2,0.6129,0.7181,0.7,,pen_gun_127_x2,0.6842,0.8016,0.7,,pen_gun_127_x2,0.6927,0.8116,0.7,,bismarck_gun_105_x2,0.7563,0.8861,0.7,,,,,,,,,,,
gun_2_x3_alt_china,,51,gun_2_x3_alt,china,,maine_gun_152_x3,0.6054,0.7093,0.55,,maine_gun_152_x3,0.6129,0.7181,0.55,,richelieu_gun_120_x3,0.7849,0.9196,0.55,,richelieu_gun_120_x3,0.7947,0.9311,0.55,,bismarck_gun_105_x3,0.7563,0.8861,0.55,,,,,,,,,,,
gun_3_x1_alt_china,,76,gun_3_x1_alt,china,,brandenburg_gun_76_x1,0.92,1.0299,1.45,,jap_tb_gun_76_x1,1.57,1.7576,1.45,,bouvet_gun_100_x1,0.8687,0.9725,1.45,,maine_gun_230_x1,0.526,0.5889,1.45,,pola_gun_100_x1,1.0248,1.1472,1.45,,,,,,,,,,,
gun_3_x2_alt_china,,76,gun_3_x2_alt,china,,maine_gun_152_x2,0.7691,0.861,1.08,,maine_gun_152_x2,0.7786,0.8716,1.08,,richelieu_gun_120_x2,0.9971,1.1162,1.08,,maine_gun_230_x2,0.526,0.5889,1.08,,pola_gun_100_x2,1.0248,1.1472,1.08,,,,,,,,,,,
gun_3_x3_alt_china,,76,gun_3_x3_alt,china,,maine_gun_152_x3,0.7691,0.861,0.83,,maine_gun_152_x3,0.7786,0.8716,0.83,,richelieu_gun_120_x3,0.9971,1.1162,0.83,,richelieu_gun_120_x3,1.0096,1.1302,0.83,,richelieu_gun_120_x3,1.0222,1.1443,0.83,,,,,,,,,,,
gun_4_x1_alt_china,,102,gun_4_x1_alt,china,,dd_s_gun_102_x1,1.0976,1.1974,1.7,,dd_s_gun_102_x1,1.1114,1.2124,1.7,,dd_s_gun_d_102_x1,0.943,1.0287,1.7,,hood_gun_140_x1,1.0327,1.1266,1.7,,bismarck_gun_105_x1,1.1463,1.2505,1.7,,,,,,,,,,,
gun_4_x2_alt_china,,102,gun_4_x2_alt,china,,dreadnought_gun_178_x2,0.7294,0.7957,1.28,,dreadnought_gun_178_x2,0.7385,0.8056,1.28,,maine_gun_230_x2,0.6199,0.6763,1.28,,moga_gun_127_x2,1.2037,1.3131,1.28,,kgeorge_gun_133_x2,0.8213,0.896,1.28,,,,,,,,,,,
gun_4_x3_alt_china,,102,gun_4_x3_alt,china,,dreadnought_gun_178_x3,0.7294,0.7957,1,,dreadnought_gun_178_x3,0.7385,0.8056,1,,maine_gun_230_x3,0.6199,0.6763,1,,moga_gun_127_x3,1.2024,1.3117,1,,kgeorge_gun_133_x3,0.8213,0.896,1,,,,,,,,,,,
gun_5_x1_alt_china,,127,gun_5_x1_alt,china,,dd_s_gun_102_x1,1.2519,1.3444,1.25,,dd_s_gun_102_x1,1.2676,1.3613,1.25,,dd_s_gun_d_102_x1,1.0755,1.155,1.25,,spee_gun_150_x1,1.102,1.1834,1.25,,hood_gun_140_x1,1.1925,1.2806,1.25,,,,,,,,,,,
gun_5_x2_alt_china,,127,gun_5_x2_alt,china,,friedrich_gun_228_x2,0.5697,0.6118,0.95,,dreadnought_gun_178_x2,0.8424,0.9047,0.95,,maine_gun_254_x2_b,0.5338,0.5733,0.95,,vdt_gun_200_x2,0.8256,0.8866,0.95,,akizuki_gun_100_x2,1.195,1.2833,0.95,,,,,,,,,,,
gun_5_x3_alt_china,,127,gun_5_x3_alt,china,,dreadnought_gun_178_x3,0.832,0.8935,0.75,,dreadnought_gun_178_x3,0.8424,0.9047,0.75,,maine_gun_254_x3_b,0.5338,0.5733,0.75,,bismarck_gun_b_150_x3,0.9291,0.9978,0.75,,bismarck_gun_b_150_x3,0.9408,1.0103,0.75,,,,,,,,,,,
gun_6_x2_alt_china,,152,gun_6_x2_alt,china,,friedrich_gun_228_x2,0.6346,0.6741,0.86,,dreadnought_gun_178_x2,0.9382,0.9966,0.86,,warrior_gun_228_x2,0.7758,0.8241,0.86,,ussr_gun_100_x2,1.1471,1.2185,0.86,,yamato_gun_155_x2,0.9612,1.0211,0.86,,,,,,,,,,,
gun_6_x3_alt_china,,152,gun_6_x3_alt,china,,dreadnought_gun_178_x3,0.9267,0.9844,0.66,,dreadnought_gun_178_x3,0.9382,0.9966,0.66,,warrior_gun_228_x3,0.7758,0.8241,0.66,,ussr_gun_100_x3,1.1466,1.218,0.66,,yamato_gun_155_x3,0.9612,1.0211,0.66,,,,,,,,,,,
gun_7_x2_alt_china,,178,gun_7_x2_alt,china,,friedrich_gun_228_x2,0.7157,0.754,0.9,,dreadnought_gun_178_x2,1.0583,1.115,0.9,,agamemnon_gun_228_x2,0.9752,1.0274,0.9,,ussr_gun_100_x2,1.2938,1.3631,0.9,,mont_gun_152_x2,1.1771,1.2401,0.9,,,,,,,,,,,
gun_7_x3_alt_china,,178,gun_7_x3_alt,china,,dreadnought_gun_178_x3,1.0453,1.1013,0.705,,dreadnought_gun_178_x3,1.0583,1.115,0.705,,agamemnon_gun_228_x3,0.9752,1.0274,0.705,,ussr_gun_100_x3,1.2933,1.3625,0.705,,mont_gun_152_x3,1.1771,1.2401,0.705,,,,,,,,,,,
gun_8_x2_alt_china,,203,gun_8_x2_alt,china,,friedrich_gun_228_x2,0.7933,0.8307,0.88,,dreadnought_gun_178_x2,1.173,1.2283,0.88,,ny_gun_210_x2,1.1198,1.1726,0.88,,brooklyn_gun_152_x2,0.9561,1.0012,0.88,,brooklyn_gun_b_152_x2,0.9679,1.0136,0.88,,,,,,,,,,,
